"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"SWEET GRASS","Sweet Grass","MT",1878,1892,45.8152173,-109.7674063
"TAPLEY","Osborne","KS",1878,1890,39.1908441,-99.0287006
"TAYLORVILLE","Pueblo","CO",1878,1892,,
"WALNUT GROVE","Red River","TX",1878,1891,,
"WEST POINT","Rush","KS",1878,1894,38.5236248,-99.4378872
"WICKENBURGH","Maricopa","AZ",1878,1894,33.9610766,-112.7729381
"WOODVILLE","Russell","KS",1878,1892,38.9689003,-98.8281375
"YELLOW BANK","Grant","SD",1878,1891,45.2002428,-96.4586663
"AMBOY","Webster","NE",1879,1890,40.0902913,-98.4386675
"ANDRUSVILLE","Cass","NE",1879,1890,,
"BADUS","Lake","SD",1879,1892,44.148861,-97.1420075
"BEDFORD","Broadwater","MT",1879,1895,46.3629872,-111.5505259
"BIG SPRINGS","Union","SD",1879,1895,42.9380468,-96.6075355
"BIRCH","Sedgwick","KS",1879,1894,37.7186229,-97.7461609
"BLUMENAU","Custer","CO",1879,1890,,
"BONANZA CITY","Custer","ID",1879,1894,,
"BRAZIL STATION","LeFlore","OK",1879,1895,,
"BUFFALO PARK","Gove","KS",1879,1895,39.112507,-100.3587474
"CAMP BADGER","Tulare","CA",1879,1894,36.6313367,-119.0131624
"CAMP HUACHUCA","Cochise","AZ",1879,1891,31.563325,-110.33432
"CARMI","Pratt","KS",1879,1891,37.781128,-98.6298078
"CATLIN","Otero","CO",1879,1895,38.1094509,-103.8660658
"CENTENNIAL PARK","Lawrence","SD",1879,1892,,
"CHINO","Yavapai","AZ",1879,1891,,
"CLEAR SPRING","Antelope","NE",1879,1890,42.3377827,-97.9706228
"CLEVELAND","Holt","NE",1879,1895,42.7750007,-99.1142648
"COCKRELL","Conejos","CO",1879,1892,,
"COTTONWOOD SPRINGS","Chaffee","CO",1879,1895,,
"CROWN POINT","Saline","KS",1879,1892,38.9577796,-97.6880917
"DEEP CREEK FALLS","Spokane","WA",1879,1894,,
"DOVER","Sanpete","UT",1879,1895,39.2074606,-111.8960392
"ESTELL","Hayes","NE",1879,1891,,
"FAIR PLAY","Elko","NV",1879,1893,40.6110371,-115.2714378
"FORRESTER","Ness","KS",1879,1894,38.5777928,-100.0823503
"FORT ASSINABOINE","Hill","MT",1879,1892,48.5013858,-109.7924273
"FORT McDERMITT","Humboldt","NV",1879,1891,41.9721108,-117.6215285
"GOOD LUCK","Uvalde","TX",1879,1890,,
"GREENDALE","Buffalo","NE",1879,1890,40.7688996,-99.2698169
"GREENWOOD","Nance","NE",1879,1891,,
"HARDEN'S STORE","Leon","TX",1879,1893,,
"HOPEWELL","Washington","KS",1879,1890,39.9936155,-97.2767037
"INYO","Harper","KS",1879,1893,37.2827991,-98.3336837
"KILBORN","Grant","SD",1879,1895,45.280519,-96.8031238
"LA BAHIA","Washington","TX",1879,1893,30.1443839,-96.6369181
"LA FONTAINE","Wilson","KS",1879,1894,37.3992228,-95.8452598
"LESLIE","Waller","TX",1879,1893,,
"LITTLE STONY","Colusa","CA",1879,1891,39.3018307,-122.4924856
"LONE PINE","Whitman","WA",1879,1890,47.2226748,-117.1501805
"MANCHESTER","Custer","NE",1879,1892,,
"MARSHALLTOWN","Clay","SD",1879,1895,42.9402715,-96.9044892
"MAYSVILLE","Chaffee","CO",1879,1893,38.5386086,-106.1902979
"MOUNT SNEFFELS","Ouray","CO",1879,1895,38.0033265,-107.7922839
"NORWAY HILLS","Bosque","TX",1879,1890,31.693492,-97.6569659
"OLD ROUND ROCK","Williamso","TX",1879,1891,,
"ORWORTH","Lincoln","KS",1879,1892,39.1036163,-98.0500482
"OTTA","Cottle","TX",1879,1890,,
"PARK","Park","CO",1879,1891,,
"PHANTOM HILL","Jones","TX",1879,1895,32.6434532,-99.6778659
"PILGRIM'S LAKE","Gonzales","TX",1879,1894,29.2640362,-97.5055864
"PITTSBURGH","Columbia","OR",1879,1892,45.9006676,-123.1523363
"PLATTE CENTRE","Platte","NE",1879,1893,41.5375111,-97.4883783
"POWDER RIVER","Johnson","WY",1879,1895,44.0294085,-107.1033963
"RAWLINS","Rawlins","KS",1879,1890,39.7088904,-101.0371004
"RED STONE","Hanson","SD",1879,1895,43.8597013,-97.8086861
"RED WING","Nance","NE",1879,1894,41.4375138,-98.1483966
"RICHMOND","Walsh","ND",1879,1890,48.534933,-97.63773
"ROBINSON'S FERRY","Calaveras","CA",1879,1895,38.0124236,-120.4985314
"ROSCOE","Graham","KS",1879,1893,39.4808395,-99.7695615
"RUBY","Gunnison","CO",1879,1895,38.8661037,-107.0956038
"RUBY","Sedgwick","KS",1879,1894,37.5791829,-97.5164363
"SANDERS","Fresno","CA",1879,1894,,
"SCAMMONVILLE","Cherokee","KS",1879,1890,37.2775569,-94.8249602
"SCANDINAVIA","Deuel","SD",1879,1890,44.6166307,-96.5822752
"SILVER CREEK","Alpine","CA",1879,1890,38.632129,-119.7196197
"SPRING CITY","Humboldt","NV",1879,1895,40.8604554,-119.3329642
"STAPLES' STORE","Guadalupe","TX",1879,1891,,
"STATE CENTER","Barton","KS",1879,1894,,
"STERLING","Skagit","WA",1879,1890,48.4920518,-122.2807139
"SUTPHEN'S MILL","Dickinson","KS",1879,1894,39.0483309,-97.0552927
"TEQUESQUITE","Harding","NM",1879,1890,35.9344805,-103.8652454
"TRAMPERAS","Union","NM",1879,1892,,
"UNIONTOWN","Jackson","OR",1879,1891,42.1984581,-123.0442105
"VERDIGRIS BRIDGE","Knox","NE",1879,1891,,
"VINE CREEK","Ottawa","KS",1879,1894,39.1180528,-97.41586
"WHITE ROCKS","Uintah","UT",1879,1895,40.4680114,-109.9307062
"WHITE'S BRIDGE","Fresno","CA",1879,1893,36.7327277,-120.3423886
"ALLAMEAD","Lincoln","KS",1880,1894,39.1763969,-98.3220025
"AMERICAN FLAG","Pima","AZ",1880,1890,,
"BERMUDA","Shelby","TX",1880,1891,,
"BINGHAM","Sheridan","WY",1880,1895,,
"BLAINEVILLE","Kearney","NE",1880,1895,,
"BLAKE","Emery","UT",1880,1895,38.9954,-110.1621
"BOX","Cowley","KS",1880,1890,,
"BROADFORD","Blaine","ID",1880,1891,43.4696289,-114.2803228
"BUCKNER","Hodgeman","KS",1880,1891,38.0625184,-100.0170765
"BUTTERCUP","Williamson","TX",1880,1894,,
"CHANDLER","Rooks","KS",1880,1892,39.3222312,-99.431493
"CHIHUAHUA","Summit","CO",1880,1892,,
"COOPER","Albany","WY",1880,1893,,
"DALYSTOWN","Bon Homme","SD",1880,1892,,
"DRAKE","Ness","KS",1880,1890,38.5236267,-100.0842956
"DUDLEY","Fillmore","NE",1880,1892,,
"ENGLEWOOD","Humboldt","CA",1880,1891,40.396528,-123.9389307
"FAIRYLAND","Hopkins","TX",1880,1891,,
"FARGO","Graham","KS",1880,1890,39.2347293,-99.7353947
"FAYETTE","Lewis","WA",1880,1895,46.6476023,-123.1179136
"FIELD","Morris","KS",1880,1895,,
"FORT BOWIE","Cochise","AZ",1880,1894,32.149804,-109.4525624
"FORT LEWIS","La Plata","CO",1880,1891,37.275,-107.87
"GIBSON","Trego","KS",1880,1893,38.79529,-100.1248498
"GOFF'S","Nemaha","KS",1880,1894,39.6638854,-95.9322154
"HARMONY","Kearney","NE",1880,1895,,
"HORSESHOE","Park","CO",1880,1894,39.2038796,-106.0852966
"JETT","Nye","NV",1880,1891,38.7327093,-117.2389772
"KNIGHT","Marion","OR",1880,1895,44.9109552,-122.7025877
"LA GRANGE","Yankton","SD",1880,1892,42.920563,-97.279081
"LAMBERT","Holt","NE",1880,1891,42.4300033,-98.3386891
"LANG","Falls","TX",1880,1891,,
"LOCKWOOD","Roberts","SD",1880,1894,45.3894083,-96.5831175
"MAGINNIS","Bowie","TX",1880,1894,,
"MCCREAVILLE","Lampasas","TX",1880,1892,,
"MCHALE","Rooks","KS",1880,1891,39.2786207,-99.3628798
"MOSQUITO","El Dorado","CA",1880,1895,,
"MOUNT MORO","Taylor","TX",1880,1890,,
"NAMELESS","Travis","TX",1880,1890,30.5246401,-97.9269585
"OLAX","Custer","NE",1880,1891,,
"OPHELIA","Caldwell","TX",1880,1891,,
"PEASE","Foard","TX",1880,1891,,
"POPLAR CREEK AGENCY","Roosevelt","MT",1880,1892,48.1130741,-105.1983149
"PORTAGE","Rooks","KS",1880,1892,39.5388971,-99.5281617
"PURITY","Reno","KS",1880,1893,37.7514021,-97.9642221
"RED BLUFF","Harris","TX",1880,1894,29.7094,-95.1795
"RENO","Gila","AZ",1880,1894,,
"RINGOLD","Dawson","NE",1880,1893,,
"ROUND GROVE","Custer","NE",1880,1894,41.1913977,-99.2442617
"RUNNELS","Runnels","TX",1880,1895,,
"RUSH","Franklin","NE",1880,1895,,
"SASSIN","Lincoln","WA",1880,1895,47.4484898,-118.0160699
"SELINA","Lincoln","SD",1880,1893,43.4313663,-96.69727
"SHENFORD","Ransom","ND",1880,1892,46.4671898,-97.4945367
"SKI-A-TOOK","Tulsa","OK",1880,1892,36.3445355,-96.0008298
"SURVEY","Rooks","KS",1880,1890,39.3805659,-99.1392589
"SWAN LAKE","Bannock","ID",1880,1894,42.3076984,-111.9988469
"TAXSAS","Whitman","WA",1880,1890,,
"TE-TON-KA","Spink","SD",1880,1891,45.1210841,-98.3975928
"TIFFANY","Gove","KS",1880,1894,38.9311209,-100.3718016
"TIP TOP","Yavapai","AZ",1880,1895,34.0508662,-112.2468296
"TUALCO","Snohomish","WA",1880,1892,,
"TYNER","Box Elder","UT",1880,1890,,
"VENICE","Sedgwick","KS",1880,1892,37.5625166,-97.6836609
"WAKEFIELD","San Joaquin","CA",1880,1891,,
"WANNERSBURG","Allen","KS",1880,1891,37.7469876,-95.1969239
"WHEELER","Summit","CO",1880,1894,39.5066533,-106.1422442
"WHITE RABBIT","Dawson","NE",1880,1894,,
"WINTERSET","Russell","KS",1880,1890,38.7680676,-99.0189807
"YOXALL","Osborne","KS",1880,1894,39.3300099,-98.5642341
"ACORN","Robertson","TX",1881,1890,,
"ALLEN","Gunnison","CO",1881,1892,,
"ALLIANCE","Ellsworth","KS",1881,1895,,
"AMARGO","Rio Arriba","NM",1881,1894,36.9377889,-106.891704
"ARMADALE","Spink","SD",1881,1890,45.1866392,-98.3839817
"BARRANCA","Taos","NM",1881,1890,36.2036299,-106.3458628
"BEDFORD","Stafford","KS",1881,1895,38.0411254,-98.6336937
"BEN WADE","Pawnee","KS",1881,1893,38.1958479,-99.4031691
"BERNAL","San Miguel","NM",1881,1895,35.3928231,-105.3175088
"BIG SPRING","Deuel","NE",1881,1894,41.0613809,-102.074349
"BRADBURY","Columbia","OR",1881,1890,46.1623328,-123.1473411
"BUENO","Yavapai","AZ",1881,1893,,
"CLAYTONIA","Saguache","CO",1881,1892,,
"COMET","Brown","KS",1881,1894,39.756666,-95.7294299
"CONGDON","Dawson","NE",1881,1890,41.0113969,-99.6242755
"CONKLING","Pawnee","KS",1881,1895,38.3458467,-99.3248304
"DEFIANCE","McKinley","NM",1881,1890,35.4905783,-108.8964767
"DEGRESS","Jack","TX",1881,1892,,
"DELL","Lyon","KS",1881,1890,38.5644547,-96.1883293
"EPHRAIM","Hall","TX",1881,1890,,
"ERASTUS","Apache","AZ",1881,1890,,
"FAIRVIEW","Lincoln","WA",1881,1894,,
"FARNHAM","Summit","CO",1881,1895,,
"FISHERS","Clark","WA",1881,1894,45.589841,-122.5037041
"FORT SELDON","Dona Ana","NM",1881,1891,32.4836989,-106.9200106
"FRANCEVILLE","El Paso","CO",1881,1894,38.8063846,-104.5969143
"FREMONT","Graham","KS",1881,1892,39.3494489,-100.0756851
"FREYA","Turner","SD",1881,1892,43.1274904,-97.158942
"GARFIELD","Bastrop","TX",1881,1890,30.1668806,-97.5152758
"GARNER","Boone","NE",1881,1890,,
"GARRETT'S","Lamar","TX",1881,1893,,
"GASLIN","Lincoln","NE",1881,1890,40.9522277,-100.3568
"GILMORE","Colusa","CA",1881,1892,,
"GOLD MOUNTAIN","Esmeralda","NV",1881,1891,37.2946527,-117.4084096
"GOODLE","Beadle","SD",1881,1894,,
"HADLEY","Crawford","KS",1881,1894,37.5719907,-94.7419078
"HAMPTONVILLE","Fresno","CA",1881,1891,,
"HOME","Turner","SD",1881,1894,43.4319242,-96.9933872
"HUGHESVILLE","Meagher","MT",1881,1892,47.0832973,-110.6324382
"INGERSOLL","Bowie","TX",1881,1894,,
"IVANHOE","Lancaster","NE",1881,1891,,
"LAKE VIEW","Carson City","NV",1881,1894,39.2079651,-119.8043498
"MANLEY","Marshall","KS",1881,1890,39.9722228,-96.3333465
"MIDWAY","Moody","SD",1881,1891,44.1396923,-96.7717188
"MONTECILLO","Sierra","NM",1881,1892,33.3970138,-107.4508694
"MORAN","Wheeler","NE",1881,1890,,
"MUELA","Maverick","TX",1881,1892,,
"OCEAN VIEW","San Francisco","CA",1881,1895,37.7093764,-122.4385829
"OKAY","Platte","NE",1881,1894,41.5555671,-97.6333826
"ONTARIO","Whitman","WA",1881,1890,,
"OSGOOD","San Diego","CA",1881,1891,,
"PINCKNEY","Shasta","CA",1881,1890,,
"PLATTE CANON","Jefferson","CO",1881,1893,39.4666553,-105.2227688
"PLOYD","Brule","SD",1881,1894,43.6291651,-99.1531498
"POSTVILLE","Meade","SD",1881,1890,44.231448,-103.390269
"PURDY","Umatilla","OR",1881,1891,45.7420774,-118.2327307
"REDCLOVER","Johnson","KS",1881,1895,39.0313943,-94.6274571
"REDOCK","Noble","OK",1881,1892,36.4592083,-97.1789322
"RILEY","Tehama","CA",1881,1893,,
"ROUSSEAU","Hughes","SD",1881,1894,44.316372,-100.0715133
"SCIO","Rawlins","KS",1881,1894,,
"SEDALIA","Lincoln","WA",1881,1894,,
"SELISH","Flathead","MT",1881,1891,48.1391233,-114.1798443
"SHERMAN","Furnas","NE",1881,1893,,
"SPAULDING","Greeley","NE",1881,1894,41.6889002,-98.363404
"STARR","Hutchinson","SD",1881,1895,43.4860961,-98.0145173
"SWAN","Carbon","WY",1881,1894,,
"TOOGANA","Lane","KS",1881,1892,38.5764043,-100.3759696
"TOTAL WRECK","Pima","AZ",1881,1890,31.8956398,-110.5928568
"WE-TUM-KA","Hughes","OK",1881,1893,35.2341287,-96.2371266
"WHISTLER","Kinney","TX",1881,1894,,
"AINSLIE","Custer","MT",1882,1893,46.5916713,-105.5783286
"AMBOY","Rooks","KS",1882,1894,39.1916752,-99.5781664
"ARKADA","Fannin","TX",1882,1891,,
"ARMOURDALE","Wyandotte","KS",1882,1891,,
"BELLEVILLE","Tulare","CA",1882,1892,,
"BEULAH","Johnson","TX",1882,1890,,
"BOON","Blanco","TX",1882,1891,,
"BRENTS","Lincoln","WA",1882,1890,,
"BRUCE","Johnson","TX",1882,1891,,
"BUDA","Ness","KS",1882,1895,38.2930728,-100.1698561
"CALLAHANS RANCH","Siskiyou","CA",1882,1892,,
"CAMEVILLE","Montrose","CO",1882,1890,,
"CANEMA","Barber","KS",1882,1894,37.1319702,-98.6481404
"CANNONVILLE","Harlan","NE",1882,1891,,
"CASCADE","Fall River","SD",1882,1891,43.3327513,-103.7879741
"CASTLETON","Gunnison","CO",1882,1894,,
"CAUSEY","Mercer","ND",1882,1894,,
"CHARITY","Clay","KS",1882,1893,39.4083296,-97.3464178
"CHEAPSIDE","Dewitt","TX",1882,1890,,
"CHERRY","Cherokee","KS",1882,1895,37.2811697,-94.9399629
"CHRISTOPHER","Reno","KS",1882,1892,,
"CLENDENIN","Cascade","MT",1882,1892,47.0713528,-110.6404937
"CLINTON","Mono","CA",1882,1894,38.4390829,-119.234877
"CRAMER","Tulare","CA",1882,1891,36.2202256,-118.8173174
"CURRY","Colfax","NE",1882,1890,,
"CUTLER","Custer","MT",1882,1891,46.2425023,-105.7477732
"DELTA","Otoe","NE",1882,1894,40.595557,-96.0244507
"DODGE","Brown","SD",1882,1894,45.3582973,-98.1906507
"EDINBURGH","Walsh","ND",1882,1892,48.495457,-97.864162
"ELDRED","Cass","ND",1882,1895,46.7671969,-97.4312044
"ENCAMPMENT","Umatilla","OR",1882,1890,45.5065187,-118.421349
"ENFIELD","Greeley","NE",1882,1894,41.5452911,-98.3295131
"ENNE","Rawlins","KS",1882,1891,,
"ESTES","Walla Walla","WA",1882,1891,,
"FOURMILE","Ottawa","OK",1882,1892,,
"GAIN","Rice","KS",1882,1894,,
"GLOSTER","Lewis & Clark","MT",1882,1895,,
"GRAND VIEW","Douglas","SD",1882,1895,43.3972117,-98.3586904
"GROS","Day","SD",1882,1893,,
"GUIDE","Ellis","TX",1882,1894,,
"HACKETT","Barnes","ND",1882,1891,46.6902533,-97.8145474
"HANCHETT","Miner","SD",1882,1891,44.1846988,-97.8289694
"HARDIN","Crook","OR",1882,1890,44.0706971,-119.8094191
"HAROLD","Hughes","SD",1882,1890,44.5236111,-99.7394444
"HARRISBURGH","Nelson","ND",1882,1895,47.8813863,-98.2962124
"HAWXHURST","Mesa","CO",1882,1892,39.2405343,-107.9611808
"HAZELTON","Hanson","SD",1882,1891,,
"HONDO CITY","Medina","TX",1882,1895,,
"HOUGH SPRINGS","Lake","CA",1882,1895,39.1623904,-122.6122081
"HOWE","San Diego","CA",1882,1891,,
"IWACURA","Clay","KS",1882,1894,,
"LA FOON","Faulk","SD",1882,1891,45.0402513,-99.0192737
"LADEW","Lewis","WA",1882,1894,,
"LOLO","Clearwater","ID",1882,1892,,
"LOMO","Key Paha","NE",1882,1895,,
"LUNA","Klickitat","WA",1882,1890,,
"MAGIC","Riley","KS",1882,1892,39.218885,-96.8391762
"MAHILA","Buffalo","NE",1882,1893,,
"MARIENFELD","Martin","TX",1882,1890,,
"MASMER","Ellsworth","KS",1882,1895,38.8269513,-98.0578282
"MOSELY","Red River","TX",1882,1892,,
"MOUND","Howard","NE",1882,1890,,
"NELLANS","Butler","KS",1882,1892,38.0869599,-97.0975313
"NEW JERUSALEM","Ventura","CA",1882,1895,34.235783,-119.16383
"NOBLE","Cass","ND",1882,1890,47.1905272,-96.8481356
"NORWOOD","Silver Bow","MT",1882,1893,45.7046484,-112.5980759
"OTTAWA","Griggs","ND",1882,1892,47.6183283,-98.1320408
"OXFORD","Otero","CO",1882,1890,,
"PARIS","Sherman","NE",1882,1890,,
"PARKER","Holt","NE",1882,1890,,
"PENA STATION","Jim Hogg","TX",1882,1895,,
"PEND D'OREILLE","Bonner","ID",1882,1893,,
"PINE RIDGE AGENCY","Shannon","SD",1882,1893,43.025345,-102.555882
"POINT REYES","Marin","CA",1882,1891,38.0690895,-122.8066579
"POOLER","Ottawa","OK",1882,1892,,
"PROVIDENCE","San Bernardino","CA",1882,1892,,
"QUITAQUE","Floyd","TX",1882,1891,,
"RANKIN","Lewis","WA",1882,1895,,
"RED CLOUD","Lincoln","NM",1882,1890,34.2000715,-105.7338883
"RIPON","Cass","ND",1882,1895,46.9674756,-97.3817564
"ROMFO","Cavalier","ND",1882,1895,,
"SADDLE","Morrow","OR",1882,1890,45.5526316,-119.9205873
"SAINT JOHN'S","Rolette","ND",1882,1892,48.944398,-99.710589
"SECTION","Coffey","KS",1882,1894,38.346684,-95.7663759
"STANFORD","Judith Basin","MT",1882,1891,47.1535787,-110.2182615
"STATION BELDEN","Morris","TX",1882,1895,,
"STEPHENS","Spokane","WA",1882,1890,,
"TAYLOR","Multnomah","OR",1882,1895,45.538453,-122.3145351
"TIAGO","Republic","KS",1882,1891,39.915286,-97.6997645
"TILDON","Lewis","WA",1882,1895,47.566362,-122.3873265
"TROUBLESOME","Smith","KS",1882,1894,39.879735,-98.7489621
"TROUT LAKE","San Miguel","CO",1882,1892,37.8243981,-107.8849279
"WALLACE","Sandoval","NM",1882,1895,,
"YEGUA","Burleson","TX",1882,1895,,
"YOUNG","Pembina","ND",1882,1892,48.313705,-97.923632
"ANGORA","Coos","OR",1883,1894,43.0359437,-124.028709
"APPOMATOX","Potter","SD",1883,1892,45.0880397,-100.1295688
"ARBUTA","Gosper","NE",1883,1893,,
"ATWILL","Stutsman","ND",1883,1895,46.7024815,-98.709268
"AUGUSTA","Sully","SD",1883,1894,44.5402595,-100.3731903
"BADEN","Douglas","KS",1883,1891,38.7819496,-95.4819232
"BELLINGHAM","Whatcom","WA",1883,1890,48.7544078,-122.4815971
"BERNICE","Churchill","NV",1883,1894,39.7582513,-117.7815104
"BIGBEND","Butte","CA",1883,1891,39.6893297,-121.4338562
"BIRMINGHAM","Huerfano","CO",1883,1894,,
"BOX ELDER","Box Elder","UT",1883,1895,41.5102129,-112.0155015
"BRAMHALL","Hyde","SD",1883,1893,44.5202611,-99.3017749
"BUENA","San Diego","CA",1883,1893,33.1733711,-117.2086458
"BUFFALO","Wheeler","NE",1883,1895,,
"CANADIAN","Larimer","CO",1883,1891,,
"CARLL","Douglas","OR",1883,1894,42.82901,-123.1192254
"CARLTON","Clark","SD",1883,1892,44.7221928,-97.8253654
"CARSON","Sully","SD",1883,1891,44.6566497,-100.2898538
"CHATTANOOGA","San Juan","CO",1883,1894,37.8736064,-107.7253394
"COPPER","Sandoval","NM",1883,1890,36.0019626,-106.9122605
"CORNELIAN","Placer","CA",1883,1893,,
"CORNELION","Potter","SD",1883,1891,45.0130374,-100.0828992
"CROW LAKE","Jerauld","SD",1883,1895,43.9574939,-98.7389812
"DAKE","Park","CO",1883,1892,,
"DALE","Custer","NE",1883,1894,41.5250041,-99.8262322
"DAVIDSON","Potter","SD",1883,1891,44.9130372,-100.0615101
"DE VOE","Faulk","SD",1883,1895,45.0916408,-98.878716
"DECEPTION","Skagit","WA",1883,1891,,
"DUNLAP","Graham","AZ",1883,1892,32.9572853,-110.3550919
"EQUITY","Anderson","KS",1883,1894,38.0986399,-95.2180317
"ETTA","Sierra","CA",1883,1895,39.5796256,-120.3707633
"FERGUSON","Garfield","CO",1883,1891,39.5485917,-107.6561707
"FISHERTOWN","McIntosh","OK",1883,1893,35.3383333,-95.5511111
"FOSTER","Umatilla","OR",1883,1890,45.7804098,-119.2172351
"FRASER","Phelps","NE",1883,1892,,
"FRUITVALE","Fresno","CA",1883,1892,36.5941173,-119.5754086
"GALLAWAY","Cass","TX",1883,1891,33.035688,-94.1879644
"GALT","Walsh","ND",1883,1892,48.3169396,-97.9578735
"GERTRUDE","Cavalier","ND",1883,1895,,
"GLICK","Kiowa","KS",1883,1890,37.4850202,-99.0753832
"GRAND COULEE","Lincoln","WA",1883,1895,,
"GRANT SPRINGS","Mariposa","CA",1883,1892,37.7010422,-120.2957464
"HEUGH","Johnson","TX",1883,1890,,
"HICKMAN","Greenwood","KS",1883,1895,37.6925355,-96.0988822
"HOMERVILLE","Gosper","NE",1883,1890,40.4669506,-99.8598442
"HOWELLS","Yavapai","AZ",1883,1893,,
"HULLTOWN","Shackelford","TX",1883,1890,32.5476245,-99.1659072
"INDIANAPOLIS","Mason","TX",1883,1890,,
"JAMESTOWN","Latah","ID",1883,1890,46.9968379,-117.0335017
"JIMNED","Wise","TX",1883,1895,,
"KESTERSON","Jefferson","NE",1883,1891,40.085281,-97.1992026
"LA DELLE","Spink","SD",1883,1895,44.6683095,-98.1206472
"LA GRACE","Campbell","SD",1883,1895,45.878051,-100.3637372
"LOOKOUT","Eddy","NM",1883,1892,32.2323431,-104.1124386
"MANDERSON","Valley","NE",1883,1892,41.5633424,-99.0953711
"NEPHUR","Bear Lake","ID",1883,1891,,
"NORTH","Salt Lake","UT",1883,1891,40.7976112,-111.9431864
"NUEVO","San Diego","CA",1883,1895,33.0453221,-116.8622485
"O'FALLON","Lincoln","NE",1883,1890,41.1602737,-101.0770997
"ODELL","Barnes","ND",1883,1893,47.072281,-98.20204
"OHLMAN","Sheridan","WY",1883,1894,,
"PARR","Grady","OK",1883,1892,,
"PENNS GROVE","Sonoma","CA",1883,1894,38.2996376,-122.6666533
"PEORIA","Knox","NE",1883,1893,,
"PERCILLA","Sully","SD",1883,1890,44.8827609,-100.2837415
"PETERS","Kingman","KS",1883,1891,37.5152958,-98.3017385
"PLAINFIELD","Brule","SD",1883,1890,43.7263857,-98.825368
"RANGE","Ellsworth","KS",1883,1890,,
"RIVERSIDE","Johnson","WY",1883,1894,44.9174708,-107.0834078
"RIVERVIEW","Buffalo","NE",1883,1890,40.967511,-99.0864775
"ROCA SPRINGS","Kimble","TX",1883,1891,30.4807449,-99.9236829
"ROCK CREEK","Linn","OR",1883,1892,42.658586,-119.2008427
"ROOT","San Luis Obispo","CA",1883,1894,,
"SAINT MARY'S","Miner","SD",1883,1893,44.0680298,-97.6295178
"SARGENT","Sargent","ND",1883,1890,,
"SELAK","Grand","CO",1883,1893,,
"SHERMANVILLE","Sherman","KS",1883,1893,39.5111089,-101.578224
"SHERWOOD","Franklin","NE",1883,1895,,
"SILEX","Hand","SD",1883,1891,44.4935934,-98.7989865
"SILVER CITY","Grady","OK",1883,1890,35.3283333,-97.8175
"SMITHSON","Shasta","CA",1883,1892,40.8884832,-122.3808442
"SPRINGDALE","Lincoln","SD",1883,1894,43.4313663,-96.69727
"STOCKRANGE","Ellis","KS",1883,1895,38.6514023,-99.5601126
"STOVER","Labette","KS",1883,1895,37.173955,-95.1946893
"SUCCESS","Clark","SD",1883,1894,44.5705236,-97.5364686
"SULPHUR","Carbon","WY",1883,1895,,
"SWEETLAND","Hand","SD",1883,1895,44.3405412,-98.9848208
"SWIFT","Otoe","NE",1883,1895,,
"TAYLOR","White Pine","NV",1883,1893,39.079665,-114.6852879
"THEODORE","Walworth","SD",1883,1893,45.3041519,-99.8526184
"USELESS","Island","WA",1883,1893,,
"UXBRIDGE","Barnes","ND",1883,1892,47.1183232,-98.3800942
"WALLACE","Missoula","MT",1883,1892,46.7690939,-113.7125963
"WALNUT","Bosque","TX",1883,1892,32.0576479,-97.7494711
"WALWORTH","Walworth","SD",1883,1894,45.4511026,-100.3101313
"WHITE POINT","Jackson","OR",1883,1892,42.0526353,-122.6508627
"WILLOWS","Griggs","ND",1883,1892,47.6338853,-98.3289873
"YAGER","Whatcom","WA",1883,1893,,
"ABEYTON","Las Animas","CO",1884,1890,37.3172387,-104.7519341
"ABOTTSFORD","Benson","ND",1884,1894,,
"ALAMITO","Presidio","TX",1884,1892,,
"ALBRIGHT","Rosebud","MT",1884,1892,46.284442,-106.4880814
"ALPINE","Morrow","OR",1884,1894,45.616241,-119.5297454
"ANGORIA","Palo Pinto","TX",1884,1890,,
"ARENA","McPherson","SD",1884,1891,,
"ASHLEY","Flathead","MT",1884,1891,48.1916257,-114.3329089
"AVILLA","Comanche","KS",1884,1895,37.1278042,-99.3359469
"BADGER","Douglas","WA",1884,1890,,
"BAURS","Lavaca","TX",1884,1890,,
"BAY CITY","Grays Harbor","WA",1884,1890,46.8645361,-124.0593381
"BEATRICE","Beadle","SD",1884,1894,,
"BETHANY","Fayette","TX",1884,1891,,
"BIGGS","Panola","TX",1884,1895,,
"BINGHAMTON","Barnes","ND",1884,1891,46.70692,-97.719825
"BLACKWOOD","Hitchcock","NE",1884,1893,,
"BLOCK CREEK","Kendall","TX",1884,1895,29.9818807,-98.8411431
"BOLTON","Clay","SD",1884,1890,42.9083279,-97.0017132
"BRADDOCK","Summit","CO",1884,1890,,
"BRANCH","Cedar","NE",1884,1895,42.6124989,-97.1083821
"BRAYTON","Sully","SD",1884,1893,,
"BRENHAM","Kiowa","KS",1884,1894,37.6097404,-99.2081659
"BRIAR","Parker","TX",1884,1890,,
"BRITTEN","Baker","OR",1884,1893,44.6929324,-118.0627178
"BROWN","Benton","WA",1884,1891,,
"BUCHANAN","Emmons","ND",1884,1894,,
"CALVIN","Crawford","KS",1884,1891,37.5939348,-94.7274629
"CEDARTON","Brown","TX",1884,1891,,
"CHILCOTT","Pueblo","CO",1884,1890,,
"CLARAMONT","Cedar","NE",1884,1892,42.4294449,-97.0892149
