"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"SAN SABA","San Saba","TX",1857,,31.191332,-98.717994
"SHAWNEE","Johnson","KS",1857,1960,39.0416718,-94.7202376
"SKOOKUMCHUCK","Lewis","WA",1857,1884,46.9053765,-122.7709632
"SMITHSONS VALLEY","Comal","TX",1857,1957,29.8129977,-98.3372367
"SNOW HILL","Morris","TX",1857,1878,,
"SOQUEL","Santa Cruz","CA",1857,,36.9882834,-121.9563488
"SOUR SPRING","Caldwell","TX",1857,1880,29.7182836,-97.5991638
"SPRING HILL","Johnson","KS",1857,,38.7430646,-94.8255166
"STANTON","Miami","KS",1857,1903,38.5433469,-95.0544126
"STARRVILLE","Smith","TX",1857,1907,32.4698681,-95.1160561
"STEPHENSVILLE","Erath","TX",1857,1878,32.223211,-98.203332
"STONY POINT","Sonoma","CA",1857,1911,38.343248,-122.7416552
"SUISUN CITY","Solano","CA",1857,,38.2382474,-122.040244
"SWEETLAND","Nevada","CA",1857,1905,39.3429479,-121.1202324
"SYRACUSE","Otoe","NE",1857,,40.6661126,-96.1805642
"TABLE ROCK","Sierra","CA",1857,1922,39.714894,-120.8866165
"TAYLORSVILLE","Salt Lake","UT",1857,1901,40.679669,-111.9443816
"TECUMSEH","Johnson","NE",1857,,40.3666666,-96.19612
"TEEKALET","Kitsap","WA",1857,1872,47.8542606,-122.5837581
"TISHOMINGO","Johnston","OK",1857,,34.2320446,-96.6754474
"TROY","Doniphan","KS",1857,,39.7850372,-95.092075
"TUTTLETOWN","Tuolumne","CA",1857,1922,37.9915909,-120.4596408
"TWIN SPRINGS","Linn","KS",1857,1876,,
"TWO ROCKS","Sonoma","CA",1857,1877,38.2663059,-122.7922133
"UVALDE","Uvalde","TX",1857,,29.2091021,-99.7862833
"VEAL'S STATION","Parker","TX",1857,1906,32.9112358,-97.6783606
"WALLISVILLE","Chambers","TX",1857,,29.8383201,-94.73594
"WEEPING WATER","Cass","NE",1857,,40.8700007,-96.1405661
"WESTBROOK","Blanco","TX",1857,1889,30.2685343,-98.5255832
"WHATCOM","Whatcom","WA",1857,1904,48.7590351,-122.4800865
"WILMINGTON","Wabaunsee","KS",1857,1906,38.7444509,-95.9594343
"WILTON","Ellis","TX",1857,1872,,
"ZEANDALE","Riley","KS",1857,1944,39.1594419,-96.4266661
"ALBANY","Nemaha","KS",1858,1882,39.9369449,-95.7980448
"ANDERSON","Mendocino","CA",1858,1875,,
"ANTELOPE","Jack","TX",1858,,33.4417752,-98.3697723
"APPLEGATE","Jackson","OR",1858,1959,42.2538889,-123.1525
"ARKADA","Mason","WA",1858,1874,,
"BANDERA","Bandera","TX",1858,,29.7298634,-99.0758392
"BATH","Placer","CA",1858,1899,39.0360103,-120.7932659
"BEAR VALLEY","Mariposa","CA",1858,1955,37.5688237,-120.1171266
"BLACK JACK","Douglas","KS",1858,1895,38.7677853,-95.115803
"BLANCO","Blanco","TX",1858,,30.097904,-98.421269
"BOWLING","Leon","TX",1858,1873,,
"BRECKINRIDGE","Dallas","TX",1858,1874,,
"BROWNWOOD","Brown","TX",1858,,31.718948,-98.983682
"BRUCEPORT","Pacific","WA",1858,1895,46.6792646,-123.9001649
"BURLINGAME","Osage","KS",1858,,38.7576399,-95.8374859
"BURLINGTON","Coffey","KS",1858,,38.1932597,-95.7437496
"BURNT RANCH","Trinity","CA",1858,,40.8334705,-123.4883764
"CACTUS HILL","Wise","TX",1858,1883,,
"CAIRO","Jasper","TX",1858,1895,,
"CALLAHAN'S RANCH","Siskiyou","CA",1858,1882,,
"CAMP VERDE","Kerr","TX",1858,1961,29.8938289,-99.1047602
"CARROLLTON","Upshur","TX",1858,1877,,
"CARSON CITY","Carson City","NV",1858,,39.1679652,-119.765459
"CATO","Crawford","KS",1858,1905,37.6678224,-94.7399636
"CENTROPOLIS","Franklin","KS",1858,1930,38.7161188,-95.3502536
"CHELSEA","Butler","KS",1858,1907,37.903907,-96.7747476
"CHEROKEE","San Saba","TX",1858,,30.9840509,-98.7078916
"CHERRY SPRING","Gillespie","TX",1858,1912,30.4832461,-99.009215
"CISTERN","Fayette","TX",1858,1953,29.815783,-97.2186
"CLAIRVILLE","Sonoma","CA",1858,1887,38.707687,-122.9024964
"CLAQUATO","Lewis","WA",1858,1903,46.6434367,-123.0173523
"CLEAR CREEK","Nemaha","KS",1858,1900,39.9599997,-96.1405609
"CLINTON","Douglas","KS",1858,1927,38.9116696,-95.390531
"CONCORD","Hardin","TX",1858,1877,,
"COTTONWOOD FALLS","Chase","KS",1858,,38.3961161,-96.5348096
"COVINGTON","Dakota","NE",1858,1893,42.4861054,-96.4114183
"CRESCO","Anderson","KS",1858,1891,38.303353,-95.4344249
"CYRUS","Bosque","TX",1858,1898,,
"DAYTON","Bourbon","KS",1858,1887,37.9572585,-94.8605217
"DEMINGS BRIDGE","Matagorda","TX",1858,1899,,
"DENVERTON","Solano","CA",1858,1911,38.2246364,-121.8974615
"EAGLE FORD","Dallas","TX",1858,1918,32.7634635,-96.9025042
"ECHO","Live Oak","TX",1858,1879,,
"EDEN","Atchison","KS",1858,1900,39.6347206,-95.2641402
"EMPIRE CITY","Coos","OR",1858,1894,43.3916667,-124.2733333
"EUREKA","Greenwood","KS",1858,,37.8278771,-96.2794888
"EVERGREEN","Lee","TX",1858,1877,30.2674354,-96.9524827
"FAIRFIELD","Solano","CA",1858,,38.2535247,-122.036633
"FALLS CITY","Richardson","NE",1858,,40.0608352,-95.6019294
"FISH CREEK","Cooke","TX",1858,,33.7603825,-97.1927917
"FOREST GROVE","Washington","OR",1858,,45.5206697,-123.1059408
"FORKS OF SALMON","Siskiyou","CA",1858,,41.2581875,-123.3228286
"FORT BRAGG","Mendocino","CA",1858,,39.4376607,-123.7947932
"FORT COLVILLE","Stevens","WA",1858,1883,48.5343471,-117.8885919
"FORT QUITMAN","Hudspeth","TX",1858,1937,31.0626316,-105.5838485
"GABRIEL MILLS","Williamson","TX",1858,1905,30.7774072,-97.9272403
"GARDNER","Johnson","KS",1858,,38.8136186,-94.921909
"GENEVA","Allen","KS",1858,1942,38.0169756,-95.4941499
"GENOA","Nance","NE",1858,,41.4486243,-97.7306077
"GRAND ISLAND","Hall","NE",1858,,40.9250123,-98.3420068
"GRAPEVINE","Tarrant","TX",1858,,32.927184,-97.0855053
"GUSSETTVILLE","Live Oak","TX",1858,1886,28.3027797,-98.0350035
"HAPPY CAMP","Siskiyou","CA",1858,,41.7931797,-123.3794996
"HEDWIGS HILL","Mason","TX",1858,1907,30.6657367,-99.1119965
"HIAWATHA","Brown","KS",1858,,39.8521717,-95.5230692
"HOCKLEY","Harris","TX",1858,,30.0257333,-95.8458623
"HOLTON","Jackson","KS",1858,,39.4708389,-95.739058
"HOMER","Angelina","TX",1858,1924,31.2890756,-94.6382618
"HOOD RIVER","Hood River","OR",1858,,45.7053966,-121.5214623
"HUMBOLDT","Allen","KS",1858,,37.810675,-95.4334693
"HYNES","Los Angeles","CA",1858,1948,33.8894598,-118.1597911
"INDIAN SPRINGS","Nevada","CA",1858,1893,39.1793385,-121.1938434
"INGLESIDE","San Patricio","TX",1858,,27.8780419,-97.2004699
"JACINTO","Glenn","CA",1858,1910,39.5809946,-122.0066438
"JACKSBORO","Jack","TX",1858,,33.217403,-98.157744
"JACKSON","Linn","KS",1858,1872,,
"JUNCTION CITY","Geary","KS",1858,,39.0314044,-96.8505806
"KERRVILLE","Kerr","TX",1858,,30.0445464,-99.1484173
"LA FAYETTE","Upshur","TX",1858,1954,32.8984631,-94.8560445
"LADONIA","Fannin","TX",1858,,33.4248302,-95.9463565
"LANCASTER","Atchison","KS",1858,,39.5727762,-95.3027512
"LODI","Wilson","TX",1858,1872,29.1402446,-98.1663973
"LONG BRANCH","Panola","TX",1858,,32.074298,-94.568575
"LOWER LAKE","Lake","CA",1858,,38.9104546,-122.6102614
"MACOMB","Grayson","TX",1858,1902,33.5981637,-96.8561115
"MADISON","Greenwood","KS",1858,,38.1270611,-96.1365299
"MANTUA","Collin","TX",1858,1873,,
"MARICOPA","Pinal","AZ",1858,,33.0581063,-112.0476423
"MARION","Douglas","KS",1858,1881,38.7822279,-95.3996989
"MASON","Mason","TX",1858,,30.743718,-99.227891
"MENDOCINO","Mendocino","CA",1858,,39.3115699,-123.7845313
"MESILLA","Dona Ana","NM",1858,,32.2700945,-106.8008376
"MIDDLEBURG","Richardson","NE",1858,1901,40.0294449,-95.9074953
"MONROE","Platte","NE",1858,,42.0111159,-97.4094958
"MONTEREY","Richardson","NE",1858,1872,40.2583343,-95.8794413
"MONTICELLO","Johnson","KS",1858,1905,38.9988938,-94.8441302
"MORGANVILLE","Polk","TX",1858,1881,,
"MOULTON","Lavaca","TX",1858,,29.5726904,-97.1456538
"MOUNT CALM","Limestone","TX",1858,1882,31.7334967,-96.8744387
"MOUNT PLEASANT","Cass","NE",1858,1888,40.8502791,-95.9819532
"MOUNTAIN RANCH","Calaveras","CA",1858,,38.2282509,-120.5407599
"NEW DUNGNESS","Clallam","WA",1858,1892,48.1467597,-123.1232335
"NEW EUREKA","Jackson","KS",1858,1877,,
"NOCKENUT","Wilson","TX",1858,1906,29.3463493,-97.9116694
"NOLAND'S RIVER","Johnson","TX",1858,1877,,
"OAKLAND","Mason","WA",1858,1889,47.2303724,-123.0823732
"OAKWOOD","Linn","KS",1858,1905,38.1683605,-95.035526
"ORANGE","Orange","TX",1858,,30.094416,-93.732814
"ORANGEVILLE","Fannin","TX",1858,1904,33.4784417,-96.3397038
"OSO","Fayette","TX",1858,1874,,
"OYSTERVILLE","Pacific","WA",1858,,46.5489871,-124.0282197
"PALUXY","Erath","TX",1858,,32.271576,-97.906087
"PARDEE","Atchison","KS",1858,1903,39.4852756,-95.2877497
"PAWNEE CITY","Pawnee","NE",1858,,40.1083334,-96.1544512
"PENNINGTON","Houston","TX",1858,1872,31.187642,-95.235511
"PLATTFORD","Sarpy","NE",1858,1880,41.0499987,-96.2086264
"PLEASANTON","Atascosa","TX",1858,,28.9592915,-98.4850414
"PLYMOUTH","Lyon","KS",1858,1930,38.4139025,-96.3322223
"PONTOTOC","Johnston","OK",1858,1973,34.4887028,-96.625838
"PORT MADISON","Kitsap","WA",1858,1943,47.7025967,-122.5243022
"PUNTA ARENAS","Mendocino","CA",1858,1889,38.908798,-123.6930726
"RANDOLPH","Houston","TX",1858,1881,31.3596258,-95.1832721
"REUNION","Dallas","TX",1858,,,
"RIDGEWAY","Osage","KS",1858,1900,37.8494826,-95.6058165
"RIO VISTA","Solano","CA",1858,,38.1557502,-121.6913439
"ROBINSON","Brown","KS",1858,,39.8207597,-95.4111014
"ROCKVILLE","Solano","CA",1858,1902,38.2440815,-122.1221906
"ROUND LAKE","Gonzales","TX",1858,1876,,
"RULO","Richardson","NE",1858,,40.0519451,-95.4269253
"RURAL SHADE","Navarro","TX",1858,1912,32.0501567,-96.1394156
"SABETHA","Nemaha","KS",1858,,39.8990998,-95.7916722
"SAINT JAMES","Cedar","NE",1858,1909,42.7380537,-97.1508832
"SAN ANTONIO","Monterey","CA",1858,1887,35.9435149,-121.0830439
"SAN JOSE","San Miguel","NM",1858,,35.3972656,-105.4750124
"SAN PEDRO","Houston","TX",1858,1905,31.4751791,-95.3780015
"SAUNDERS PRAIRIE","Lewis","WA",1858,1874,,
"SAWYERS BAR","Siskiyou","CA",1858,1960,41.2973587,-123.1303203
"SEABECK","Kitsap","WA",1858,,47.6063524,-122.8446442
"SEARSVILLE","San Mateo","CA",1858,1893,37.4024395,-122.2452445
"SEIAD VALLEY","Siskiyou","CA",1858,,41.8404056,-123.1925489
"SENECA","Nemaha","KS",1858,,39.8369007,-96.0660814
"SHOOK'S BLUFF","Cherokee","TX",1858,1876,31.4546243,-95.0127133
"SIMPSONVILLE","Upshur","TX",1858,1906,32.8609623,-95.0693843
"SKOKOMISH","Mason","WA",1858,1890,47.3334263,-123.1573772
"SLATE CREEK","Josephine","OR",1858,1878,42.382338,-123.4670077
"SPANAWAY","Pierce","WA",1858,,47.1043,-122.4345
"SPRING BRANCH","Comal","TX",1858,,29.7971645,-98.4508512
"SUGAR LAND","Fort Bend","TX",1858,,29.6170281,-95.6361572
"SWEETEN","Panola","TX",1858,,,
"TIMBUCTOO","Yuba","CA",1858,1883,39.2168373,-121.3185709
"TOLEDO","Chase","KS",1858,1903,38.4222356,-96.3711123
"TRINITY MILLS","Dallas","TX",1858,1915,32.981512,-96.927505
"TURKEY CREEK","Bourbon","KS",1858,1873,37.8919824,-94.9696932
"TWIN MOUND","Douglas","KS",1858,1903,38.8602814,-95.4816445
"UKIAH","Mendocino","CA",1858,,39.1501709,-123.2077831
"UNCLE SAM","Lake","CA",1858,1882,38.9779531,-122.8394375
"UPPER CLEAR LAKE","Lake","CA",1858,1875,39.1646129,-122.9105515
"VESTA","Johnson","NE",1858,1960,40.3563887,-96.337513
"WALTERLOO","Lyon","KS",1858,1874,,
"WAUSHARA","Lyon","KS",1858,1895,38.7380622,-96.0438807
"WEITCHPEC","Humboldt","CA",1858,1962,41.1898489,-123.6967274
"WEST POINT","Cuming","NE",1858,,41.8416659,-96.7086432
"WESTMORELAND","Pottawatamie","KS",1858,,,
"WINCHESTER","Jefferson","KS",1858,,39.3222209,-95.2669155
"XENIA","Bourbon","KS",1858,1926,37.9953117,-94.9863594
"YANKEE HILL","Butte","CA",1858,1951,39.721551,-121.5419152
"YELM","Thurston","WA",1858,,46.9514872,-122.6251259
"ALBADE","Caldwell","TX",1859,1888,,
"ALBION","Mendocino","CA",1859,,39.223098,-123.7692485
"AQUILLA","Hill","TX",1859,,31.8508859,-97.2191659
"AUBURN","Shawnee","KS",1859,,38.906114,-95.8160968
"BANQUETE","Nueces","TX",1859,,27.807952,-97.792871
"BAYTOWN","Harris","TX",1859,,29.7690253,-94.969266
"BEAVER","Thurston","WA",1859,1883,,
"BEEVILLE","Bee","TX",1859,,28.4026457,-97.7487634
"BOULDER","Boulder","CO",1859,,40.01367,-105.27344
"BROWNSVILLE","Linn","OR",1859,,44.3934571,-122.9848108
"BURWOOD","San Joaquin","CA",1859,1898,37.7615946,-120.9552127
"CADDO VILLA","Hunt","TX",1859,,33.063086,-96.230584
"CAMP STOCKTON","Pecos","TX",1859,1879,,
"CARLYLE","Allen","KS",1859,1986,37.9936436,-95.3908145
"CEDAR","Fayette","TX",1859,1904,29.8577272,-96.9324818
"CENTRAL HOUSE","Butte","CA",1859,1909,39.3557221,-121.6052476
"CLIFTON","Bosque","TX",1859,,31.783204,-97.575489
"CUMMINS' CREEK","Ellis","TX",1859,1873,,
"CYPRESS","Upshur","TX",1859,1901,,
"DIAMOND SPRINGS","Morris","KS",1859,1930,38.5575109,-96.7444546
"DIXON","Dixon","NE",1859,,42.4161117,-96.9972675
"DOUGLAS CITY","Trinity","CA",1859,,40.6520897,-122.9447474
"ELIZABETHTOWN","Anderson","KS",1859,1883,,
"FOREST CITY","Sarpy","NE",1859,1886,41.1408322,-96.2397418
"FORESTHILL","Placer","CA",1859,,39.0201768,-120.8179891
"FORT CHADBOURNE","Runnels","TX",1859,1886,,
"FORT KEARNEY","Kearney","NE",1859,1873,40.6430556,-99.0055556
"FRANKFORT","Knox","NE",1859,1881,42.8188878,-97.5245079
"FRENCH CORRAL","Nevada","CA",1859,1945,39.3060036,-121.1613445
"GARNETT","Anderson","KS",1859,,38.2864699,-95.2431813
"GLEN ROCK","Nemaha","NE",1859,1894,40.4436122,-95.8911111
"GREENWOOD","Charles Mix","SD",1859,1965,42.9230521,-98.388414
"GRIGSBY'S BLUFF","Jefferson","TX",1859,1893,29.9913244,-93.9585067
"HAMILTONS FORT","Iron","UT",1859,1913,37.6194218,-113.1507836
"HAMPTON","Hamilton","TX",1859,1874,,
"HEMPHILL","Sabine","TX",1859,,31.3435934,-93.8502779
"IOLA","Allen","KS",1859,,37.9226399,-95.3974954
"KENNER","Matagorda","TX",1859,1887,,
"KINGSTON","Fresno","CA",1859,1890,36.4236111,-119.6936111
"LAKEVILLE","Sonoma","CA",1859,1920,38.2129726,-122.5502604
"LANCHA PLANA","Amador","CA",1859,1919,38.22464,-120.9018833
"LAVERNIA","Wilson","TX",1859,,29.3496806,-98.128519
"LEBANON","Linn","OR",1859,,44.5218426,-122.908349
"LEGION","Llano","TX",1859,1899,,
"LEWIS' FERRY","Jasper","TX",1859,1912,,
"LONE TREE","Collin","TX",1859,1875,,
"MONMOUTH","Polk","OR",1859,,44.8527778,-123.2247222
"MORONI","Sanpete","UT",1859,,39.5249616,-111.584639
"MOUND CITY","Linn","KS",1859,,38.138536,-94.813391
"NEW LANCASTER","Miami","KS",1859,1906,38.4625165,-94.7330136
"NUECES","Nueces","TX",1859,1893,27.8141925,-97.4619374
"OLEMA","Marin","CA",1859,,38.0421454,-122.7891571
"PACHECO","Contra Costa","CA",1859,1913,37.9818666,-122.0724634
"PARKER'S MILLS","Houston","TX",1859,1872,,
"PAWNEE","Bourbon","KS",1859,1872,37.7222662,-94.8716353
"PESCADERO","San Mateo","CA",1859,,37.247623,-122.3654596
"PINE VALLEY","Washington","UT",1859,1948,37.3910907,-113.5141224
"RANDOLPH","Coos","OR",1859,1893,43.1678871,-124.3565029
"ROCK POINT","Jackson","OR",1859,1912,42.4320664,-123.098939
"SAINT NICHOLAS","Atchison","KS",1859,1873,39.4627757,-95.2474709
"SAN QUENTIN","Marin","CA",1859,,37.9413133,-122.4849739
"SANDY MOUNTAIN","Llano","TX",1859,1899,30.5796327,-98.4208609
"SANTA CLARA","Washington","UT",1859,,37.1322023,-113.6419038
"SCIPIO","Anderson","KS",1859,1905,38.3683523,-95.2177513
"ST. VRAIN","Weld","CO",1859,1875,,
"SUSANVILLE","Lassen","CA",1859,,40.4162842,-120.6530063
"TEMECULA","Riverside","CA",1859,,33.5103053,-117.1419757
"TOKERSVILLE","Washington","UT",1859,1875,37.2533157,-113.2846707
"TUBAC","Santa Cruz","AZ",1859,1942,31.61259,-111.0459238
"VIRGINIA CITY","Storey","NV",1859,,39.3096345,-119.6496235
"WARNER'S RANCH","San Diego","CA",1859,1875,33.2425388,-116.6652977
"WASHINGTON","Washington","UT",1859,,37.1299817,-113.5102312
"WATERVILLE","Wharton","TX",1859,1884,,
"WEST MOUNTAIN","Upshur","TX",1859,1905,32.6109748,-94.9154934
"WILLARD","Box Elder","UT",1859,,41.4085497,-112.0377224
"WILLOW HOLE","Madison","TX",1859,1906,,
"WYANDOTTE","Butte","CA",1859,1915,39.4579431,-121.4677449
"ZANZENBURG","Kerr","TX",1859,1872,,
"ABILENE","Dickinson","KS",1860,,38.9291341,-97.2212109
"AIR HALL","Bell","TX",1860,,,
"ALLEYTON","Colorado","TX",1860,1958,29.7066234,-96.4863586
"AMERICA CITY","Nemaha","KS",1860,1932,39.5736067,-96.0319404
"ARAPAHOE","Cheyenne","CO",1860,,38.8500072,-102.1821277
"ARCATA","Humboldt","CA",1860,,40.8665166,-124.0828396
"ASPINWALL","Nemaha","NE",1860,1903,40.3000009,-95.6419326
"ATHENS","Richardson","NE",1860,1881,40.0433332,-95.9916661
"AUBREY","Johnson","KS",1860,1888,38.7708421,-94.671068
"BAZAAR","Chase","KS",1860,1974,38.2719604,-96.5352854
"BELLOTA","San Joaquin","CA",1860,1918,38.0529779,-121.0138298
"BLUE RAPIDS","Marshall","KS",1860,,39.6819447,-96.6597387
"BOSQUEVILLE","McLennan","TX",1860,1907,31.62322,-97.1972278
"BOVINE","Lavaca","TX",1860,1889,,
"BRECKENRIDGE","Summit","CO",1860,,39.4793281,-106.0446015
"CALPELLA","Mendocino","CA",1860,1971,39.2343348,-123.2027828
"CANON CITY","Fremont","CO",1860,,38.440985,-105.242447
"CEDARVILLE","Grays Harbor","WA",1860,1907,46.8584317,-123.2823714
"CENTRALIA","Nemaha","KS",1860,,39.7248141,-96.1332119
"CHEHALIS POINT","Grays Harbor","WA",1860,1879,,
"COAL BANK","Thurston","WA",1860,1873,,
"COLES VALLEY","Douglas","OR",1860,1914,43.3651152,-123.502586
"COLORADO CITY","El Paso","CO",1860,1917,38.7230447,-105.1410915
"COMANCHE","Comanche","TX",1860,,31.895859,-98.608334
"COODY'S BLUFF","Nowata","OK",1860,1955,36.6984226,-95.5641434
"CORYELL","Coryell","TX",1860,1958,31.5462735,-97.618353
"COTTAGE HILL","Bexar","TX",1860,1877,,
"COURTNEY","Grimes","TX",1860,1974,30.2671552,-96.0599572
"CUMMINGSVILLE","Goliad","TX",1860,1883,,
"DANVILLE","Contra Costa","CA",1860,,37.8215929,-121.9999606
"DOUBLE BAYOU","Chambers","TX",1860,1949,29.6927249,-94.6290832
"DOUGHERTY'S STATION","Alameda","CA",1860,1896,37.7021521,-121.9357918
"DUFFAU","Erath","TX",1860,,32.0823672,-98.0219794
"DWAMISH","King","WA",1860,1901,47.5070436,-122.2909571
"EL DORADO","Butler","KS",1860,,37.81724,-96.8622524
"ELK POINT","Union","SD",1860,,42.68686,-96.685524
"FAIR PLAY","El Dorado","CA",1860,1944,38.5868507,-120.6582633
"FORT ABERCROMBIE","Richland","ND",1860,1892,46.4477384,-96.7303557
"FORT CHURCHILL","Lyon","NV",1860,1924,39.2926954,-119.2709923
"FORT JONES","Siskiyou","CA",1860,,41.6076387,-122.8403099
"FORT RANDALL","Gregory","SD",1860,1907,43.0244399,-98.6242505
"FOUNTAIN GREEN","Sanpete","UT",1860,,39.6277376,-111.6346434
"FRANKLIN","Pierce","WA",1860,1875,47.249821,-122.4781801
"FREMONT","Lyon","KS",1860,1878,,
"GERTRUDE","Wise","TX",1860,,,
"GLAD TIDINGS","Clackamas","OR",1860,1887,45.1045662,-122.6456442
"GOLDEN CITY","Jefferson","CO",1860,1876,39.8130425,-105.2185996
"GOLINDO","Falls","TX",1860,1900,31.3776722,-97.0827751
"GRAYTOWN","Bexar","TX",1860,1883,29.2082971,-98.3191788
"HAMILTON","Park","CO",1860,1881,39.3402663,-105.9152925
"HARDEMAN","Matagorda","TX",1860,1901,,
"HARDIN","Hardin","TX",1860,1903,,
"HAW GROVE","Cass","TX",1860,,,
"HAYWOOD","Alameda","CA",1860,1880,37.6688205,-122.0807964
"HEAD OF ELM","Montague","TX",1860,1873,,
"HERMITAGE","Cass","TX",1860,1904,,
"HERMITAGE","Mendocino","CA",1860,1902,,
"HICKSVILLE","Sacramento","CA",1860,1889,38.3271351,-121.3232827
"HICO","Hamilton","TX",1860,,31.9815145,-98.0299722
"HIGH HILL","Fayette","TX",1860,1907,29.7180101,-96.9272039
"IONIA","Dixon","NE",1860,1900,42.6624981,-96.7808725
"IRVING","Marshall","KS",1860,1960,39.6388882,-96.5975135
"JANESVILLE","Greenwood","KS",1860,1880,,
"KEMPER CITY","Victoria","TX",1860,1909,28.645551,-97.0733225
"KIMBALL","Bosque","TX",1860,1907,32.1090392,-97.4858518
"LANCASTER","Dallas","TX",1860,,32.6054127,-96.7716646
"LANE","Bowie","TX",1860,,,
"LENARK FALLS","Cherokee","OK",1860,1896,,
"LIBERTY","San Joaquin","CA",1860,1874,38.1318633,-121.2799475
"LINN'S VALLEY","Kern","CA",1860,1872,35.7302305,-118.7042552
"LONG PRAIRIE","Fayette","TX",1860,1876,,
"MANSFIELD","Tarrant","TX",1860,,32.573302,-97.143121
"MARIENNE","Polk","TX",1860,,,
"MILL CREEK","Bourbon","KS",1860,1889,37.92226,-94.8191316
"MILLVILLE","Shasta","CA",1860,,40.5518195,-122.1697228
"MONROE","Rusk","TX",1860,1904,32.3354316,-94.7377113
"MONTAGUE","Montague","TX",1860,,33.6640411,-97.7202808
"MONTESANO","Grays Harbor","WA",1860,,46.979366,-123.602302
"MORALES","Jackson","TX",1860,1956,29.1274775,-96.7624788
"MOUNT VERNON","Jefferson","CO",1860,1885,39.6909588,-105.208986
"MOUNTAIN CITY","Hays","TX",1860,1883,30.037159,-97.8869497
"NEW MAINZ","Colorado","TX",1860,,,
"NOHART","Richardson","NE",1860,1882,40.0107214,-95.3696537
"NOPAL","Mcmullen","TX",1860,1874,,
"NORTH COLUMBIA","Nevada","CA",1860,1931,39.3726713,-120.9871723
"NORTH OGDEN","Weber","UT",1860,1907,41.3082756,-111.9657754
"OAKLAND","Colorado","TX",1860,,29.6019021,-96.8302671
"PALO PINTO","Palo Pinto","TX",1860,,32.768435,-98.299107
"PAPALOTA","Bee","TX",1860,1953,28.1725089,-97.60194
"PATTONVILLE","Lamar","TX",1860,,33.579616,-95.392357
"PUEBLO","Pueblo","CO",1860,,38.2544472,-104.609141
"RICHLAND","Sacramento","CA",1860,1888,38.3682444,-121.5174543
"ROADVILLE","Houston","TX",1860,,,
"ROCKFORD","Bourbon","KS",1860,1902,37.7583763,-95.0502529
"ROCKLAND","Klickitat","WA",1860,1883,,
"ROGERSVILLE","Parker","TX",1860,,,
"SABINE PASS","Jefferson","TX",1860,,29.732795,-93.89615
"SAINT GEORGE","Pottawatamie","KS",1860,,,
"SAINT LOUIS","Marion","OR",1860,1901,45.1226192,-122.942319
"SALTILLO","Hopkins","TX",1860,,33.1824556,-95.3312091
"SAN DOMINGO","Bee","TX",1860,1882,28.5297152,-97.782221
"SAN MIGUEL","San Luis Obispo","CA",1860,,35.7496901,-120.6971159
"SANEL","Mendocino","CA",1860,1891,38.9676764,-123.0663903
"SCIO","Linn","OR",1860,,44.7088889,-122.8483333
"SEBASTOPOL","Trinity","TX",1860,1872,30.9096314,-95.2496609
"SERBIN","Lee","TX",1860,1909,30.1277176,-96.9988725
"SEXTON","Sabine","TX",1860,1927,31.562956,-93.9110221
"SHELDON","Sacramento","CA",1860,1913,38.4307433,-121.3002273
"SILVER CITY","Lyon","NV",1860,,39.2635236,-119.640455
"SOLOMON CITY","Dickinson","KS",1860,1894,38.9194442,-97.371137
"SPANISH BAR","Clear Creek","CO",1860,1885,,
"SPRINGDALE","Leavenw","KS",1860,1907,,
"SPRINGVILLE","Multnomah","OR",1860,1873,45.5859501,-122.7734325
"STARKSVILLE","Lamar","TX",1860,1876,,
"SUMMIT","Iron","UT",1860,1963,37.8010871,-112.9363354
"THE DALLES","Wasco","OR",1860,,45.5945645,-121.1786823
"TOWANDA","Butler","KS",1860,,37.7983033,-97.0010527
"VIRGIN CITY","Washington","UT",1860,1895,37.208316,-113.1882792
"WEESATCHE","Goliad","TX",1860,,28.8472292,-97.4490041
"WHITESBORO","Grayson","TX",1860,,33.6553651,-96.9072829
"WILBUR","Douglas","OR",1860,,43.32095,-123.3406306
"YANKTON","Yankton","SD",1860,,42.888786,-97.386299
"ACTON","Hood","TX",1861,1906,32.4393054,-97.7353057
"ANAHEIM","Orange","CA",1861,,33.8344597,-117.9256151
"BLUE SPRINGS","Gage","NE",1861,,40.1394455,-96.6591898
"BON HOMME","Bon Homme","SD",1861,1903,42.98951,-97.869236
"BUCK'S RANCH","Plumas","CA",1861,1894,,
"CENTRE VALLEY","Cass","NE",1861,1888,,
"CIMARRON","Colfax","NM",1861,,35.510878,-104.9158297
"CIRCLEVILLE","Jackson","KS",1861,,39.5083278,-95.8585993
"CLAYTON","Contra Costa","CA",1861,,37.9410341,-121.9357925
"CLIPPER MILLS","Butte","CA",1861,,39.5287782,-121.1699591
"COMAL RANCHE","Comal","TX",1861,,,
"COPPEROPLIS","Calaveras","CA",1861,,37.9366667,-120.5466667
"CORRALITOS","Santa Cruz","CA",1861,1923,36.9763401,-121.8063417
"DELAWARE CITY","Summit","CO",1861,1875,,
"EMPIRE CITY","Clear Creek","CO",1861,1886,39.7638763,-105.6822256
"ETNA MILLS","Siskiyou","CA",1861,1924,41.4568065,-122.8947551
"FARMINGTON","Grayson","TX",1861,1904,33.4689984,-96.6452684
"FORT LINCOLN","Bourbon","KS",1861,1879,38.0086465,-94.7619062
"FORT LUPTON","Weld","CO",1861,,40.0835577,-104.8119459
