"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"ROUGH AND READY","Nevada","CA",1851,,39.2301715,-121.1360642
"SALMON FALLS","El Dorado","CA",1851,1912,38.7579571,-121.0582776
"SALT CREEK","Juab","UT",1851,1882,39.7102336,-111.8363216
"SAN ELIZARIO","El Paso","TX",1851,,31.588219,-106.273208
"SAN JOAQUIN","San Joaquin","CA",1851,1888,37.7285397,-121.1774393
"SAN JUAN","San Benito","CA",1851,1905,36.8418104,-121.5319726
"SAN LUIS OBISPO","San Luis Obispo","CA",1851,,35.2838111,-120.6490348
"SAN MIGUEL","San Miguel","NM",1851,1910,35.3644889,-105.450845
"SAN RAFAEL","Marin","CA",1851,,37.9727013,-122.5319208
"SANTA CLARA","Santa Clara","CA",1851,,37.3446637,-121.944124
"SCOTTSBURG","Douglas","OR",1851,,43.654006,-123.8167679
"SEVEN LEAGUES","Smith","TX",1851,1869,32.2540406,-95.4260661
"SHASTA","Shasta","CA",1851,,40.588206,-122.4100094
"SISTERDALE","Kendall","TX",1851,1964,29.9752136,-98.7214171
"SOCORRO","El Paso","TX",1851,1915,31.635391,-106.2822027
"SOCORRO","Socorro","NM",1851,,34.0583995,-106.8914159
"SONORA","Tuolumne","CA",1851,,37.9799245,-120.3707488
"SPRINGVILLE","Utah","UT",1851,,40.1619001,-111.6104748
"STAPLES RANCH","San Joaquin","CA",1851,1863,,
"SUMPTER","Trinity","TX",1851,1874,31.0365744,-95.0538231
"SUTHERLAND SPRINGS","Wilson","TX",1851,,29.274878,-98.055907
"TAOS","Navarro","TX",1851,1870,,
"TECOLOTE","San Miguel","NM",1851,1923,35.4603222,-105.2805641
"TEHAMA","Tehama","CA",1851,,40.0271015,-122.1211006
"TEXAS HILL","Sacramento","CA",1851,1856,38.6715704,-121.169947
"TIMBER CREEK","Hunt","TX",1851,1871,33.0684499,-96.0027471
"TRINIDAD","Humboldt","CA",1851,,41.0604022,-124.1436803
"TUOLUMNE CITY","Stanislaus","CA",1851,1872,37.6040976,-121.1310473
"UMPQUA CITY","Douglas","OR",1851,1869,43.7095613,-124.1651146
"UNIONVILLE","Cass","TX",1851,1879,,
"VALLEJO","Solano","CA",1851,,38.1040864,-122.2566367
"VINE GROVE","Washington","TX",1851,1872,,
"VOLCANO","Amador","CA",1851,,38.4429658,-120.6307628
"WILLAMETTE FORKS","Lane","OR",1851,1884,44.1123468,-123.0581421
"WINCHESTER","Douglas","OR",1851,1860,43.2825,-123.3508333
"YONCALLA","Douglas","OR",1851,,43.5952778,-123.2838889
"YORKTOWN","Dewitt","TX",1851,,,
"YUBA CITY","Sutter","CA",1851,,39.1393365,-121.6166331
"ABIQUIU","Rio Arriba","NM",1852,,36.207241,-106.3186397
"ALAMO","Contra Costa","CA",1852,,37.8671473,-122.0302396
"ALLEY'S MILLS","Marion","TX",1852,1861,,
"ALTO","Cherokee","TX",1852,,31.6493309,-95.0733269
"AMITY","Yamhill","OR",1852,,45.1136111,-123.2052778
"ANAQUA","Victoria","TX",1852,1919,,
"ASHVILLE","Harrison","TX",1852,1854,,
"AUBURN","Placer","CA",1852,,38.8993431,-121.0693898
"BASIN SPRINGS","Grayson","TX",1852,1904,33.7267721,-96.8369459
"BELTON","Bell","TX",1852,,31.0561857,-97.4598684
"BELZORA","Smith","TX",1852,1856,,
"BETHEL","Anderson","TX",1852,1914,31.9201636,-95.9202415
"BIG DOLLAR","Wood","TX",1852,1855,,
"BIG OAK FLAT","Tuolumne","CA",1852,,37.8227058,-120.2560234
"BILLUM'S CREEK","Tyler","TX",1852,1866,31.007139,-94.4338114
"BLOOMINGTON","Polk","OR",1852,1863,44.7762311,-123.2075983
"BODEGA","Sonoma","CA",1852,,38.345194,-122.9738878
"BOLD  SPRINGS","McLennan","TX",1852,1882,31.7790503,-97.1338928
"BROWNSBORO","Henderson","TX",1852,,32.3027615,-95.6176086
"BUCKSPORT","Humboldt","CA",1852,1926,40.744571,-124.1981163
"BUNKER HILL","Rusk","TX",1852,1855,,
"BURNET","Burnet","TX",1852,,30.757854,-98.222504
"CACHE CREEK","Yolo","CA",1852,1877,38.9929515,-122.5488688
"CANTON","Van Zandt","TX",1852,,32.5609246,-95.8740793
"CARSON VALLEY","Douglas","NV",1852,1863,39.0032413,-119.8476794
"CEDAR CREEK","Bastrop","TX",1852,,30.0858475,-97.4981983
"CEDAR HILL","Dallas","TX",1852,,32.591371,-96.934292
"CENTRAL","Linn","OR",1852,1861,44.6304002,-122.9748136
"CHARLEY'S RANCH","Butte","CA",1852,1858,,
"CHERINO","Nacogdoches","TX",1852,1879,,
"CHINOOK","Pacific","WA",1852,,46.2735,-123.9458081
"CIBOLO","Bexar","TX",1852,1856,,
"CLETO","Karnes","TX",1852,1854,,
"CLOPTON","Smith","TX",1852,1854,,
"COFFEEVILLE","Upshur","TX",1852,1915,32.8293006,-94.757709
"COLD SPRING","El Dorado","CA",1852,1874,38.7449025,-120.854937
"COLUMBIA","Tuolumne","CA",1852,,38.0363119,-120.4013061
"COSUMNE","Sacramento","CA",1852,1915,38.4924085,-121.1749466
"COTTONWOOD","Shasta","CA",1852,,40.3857087,-122.2808356
"DALLAS","Polk","OR",1852,,44.9163889,-123.3036111
"DARDANELLES","Jackson","OR",1852,1878,42.4290116,-123.0581038
"DEER CREEK","DOUGLAS","OR",1852,1857,,
"DEER CREEK","Falls","TX",1852,1855,31.2757327,-96.9627681
"DOWNIEVILLE","Sierra","CA",1852,,39.5593405,-120.8268905
"DRESDEN","Navarro","TX",1852,1907,32.0307099,-96.6805459
"DRYTOWN","Amador","CA",1852,1963,38.4410213,-120.8543816
"EAGLE PASS","Maverick","TX",1852,,28.7042,-100.482526
"EL PASO","El Paso","TX",1852,,31.795006,-106.376929
"ELWOOD","Madison","TX",1852,1860,31.0587973,-95.8255062
"FAIRFIELD","Marion","OR",1852,1902,45.134563,-123.00621
"FANNING'S DEFEAT","Goliad","TX",1852,1856,,
"FERNANDEZ DE TAOS","Taos","NM",1852,1885,36.4072485,-105.5730665
"FILLMORE CITY","Millard","UT",1852,1884,,
"FORT FILLMORE","Dona Ana","NM",1852,1863,,
"FOSTER'S BAR","Yuba","CA",1852,1866,39.436002,-121.1299567
"GALATEA","Harrison","TX",1852,1864,,
"GARDEN VALLEY","El Dorado","CA",1852,,38.8587897,-120.8493804
"GARDEN VALLEY","Smith","TX",1852,1954,32.5259727,-95.5424594
"GRASS VALLEY","Nevada","CA",1852,,39.2190608,-121.0610606
"GREEN SPRINGS","Tuolumne","CA",1852,1869,37.8902043,-120.563534
"GREENWOOD","El Dorado","CA",1852,,38.8965664,-120.9127166
"HALL'S BLUFF","Houston","TX",1852,1866,31.3593462,-95.6593966
"HAMBURG","Van Zandt","TX",1852,1866,,
"HERRINGTON'S","Angelina","TX",1852,1866,31.252133,-94.4263131
"HOLLY SPRING","Wood","TX",1852,1866,32.8251295,-95.1918877
"HOME","Walker","TX",1852,1854,,
"HORSE TOWN","Shasta","CA",1852,1876,,
"HOWARD","Bell","TX",1852,1889,,
"INDEPENDENCE","Polk","OR",1852,,44.8525,-123.1894444
"INDIAN GROVE","Grayson","TX",1852,1854,,
"IONE VALLEY","Amador","CA",1852,1880,38.3596355,-120.9927195
"JENA","Falls","TX",1852,1875,31.1485121,-97.1552748
"JENNYOPOLIS","Benton","OR",1852,1857,44.4470666,-123.2762096
"KEECHIL","Freestone","TX",1852,1866,,
"LA CANADA","Rio Arriba","NM",1852,1857,36.0802983,-106.3283621
"LAKE","Trinity","TX",1852,,,
"LINDEN","Cass","TX",1852,,33.0108856,-94.3645136
"LITTLE ELM","Denton","TX",1852,,33.1540018,-96.9477934
"LYNCHBURG","Harris","TX",1852,1927,29.7871704,-95.0554851
"MADISON","Orange","TX",1852,1858,30.0929879,-93.7365549
"MARSH'S LANDING","Contra Costa","CA",1852,1854,38.0193654,-121.7643991
"MAXWELL'S CREEK","Mariposa","CA",1852,1872,37.6952083,-120.126019
"MINERAL HILL","McCurtain","OK",1852,1859,,
"MOUNT JORDAN","Jasper","TX",1852,1854,,
"MOUNT SYLVANIA","Washington","OR",1852,1858,45.439285,-122.7473189
"MUD SPRING","Denton","TX",1852,1855,,
"NASHVILLE","El Dorado","CA",1852,1907,38.5787952,-120.8452145
"NEW DANVILLE","Gregg","TX",1852,1873,,
"NORTH CANYONVILLE","Douglas","OR",1852,1892,42.9273406,-123.2811748
"NORTHBRANCH","Calaveras","CA",1852,1925,,
"OAKLAND","Douglas","OR",1852,,43.4283333,-123.2980556
"OMEGA","Upshur","TX",1852,1899,,
"OPHIR","Mariposa","CA",1852,1856,,
"OPHIRVILLE","Placer","CA",1852,1866,,
"OYSTER CREEK","Brazoria","TX",1852,1899,29.0030239,-95.3318823
"PALMYRA","Utah","UT",1852,1856,40.1402322,-111.6988152
"PARKERSVILLE","Benton","OR",1852,1861,,
"PETALUMA","Sonoma","CA",1852,,38.232417,-122.6366524
"PIERPONT PLACE","Dewitt","TX",1852,1870,,
"PLANO","Collin","TX",1852,,33.015107,-96.6825066
"PLEASANT GROVE","Utah","UT",1852,,40.3627295,-111.7382622
"POINT PLEASANT","Gregg","TX",1852,1871,,
"PORT CLATSOP","Clatsop","OR",1852,1855,46.1334397,-123.8768087
"PORT SULLIVAN","Milam","TX",1852,1943,30.8835231,-96.7033082
"PORT TOWNSEND","Jefferson","WA",1852,,48.1182363,-122.7677029
"PRAIRIE CREEK","Dallas","TX",1852,1854,32.9862331,-96.7180534
"PRESTON","Grayson","TX",1852,1914,33.8823234,-96.6330516
"RAINIER","Columbia","OR",1852,,46.0851127,-122.9309437
"READYVILLE","Hidalgo","TX",1852,1854,,
"RETINA","Hopkins","TX",1852,1867,,
"ROADVILLE","Anderson","TX",1852,1860,,
"ROSE HILL","Harris","TX",1852,1905,30.0707743,-95.7035576
"ROSELAND","Collin","TX",1852,1907,,
"SALADO","Bell","TX",1852,,30.9493499,-97.5441763
"SALT CREEK","Polk","OR",1852,1903,44.9956722,-123.3528825
"SAN ANDERS","Milam","TX",1852,1877,30.6874181,-97.1202678
"SAN BARNARDINO","San Bernardino","CA",1852,,34.13147,-117.29463
"SAN RAMON","Contra Costa","CA",1852,,37.7752052,-121.9794042
"SAND SPRING","Wood","TX",1852,1866,,
"SANTA ROSA","Sonoma","CA",1852,,38.4163011,-122.6619301
"SEATTLE","King","WA",1852,,47.6062095,-122.3320708
"SIUSLAW","Lane","OR",1852,1898,43.9861111,-124.1044444
"SOUTH YAMHILL","Polk","OR",1852,1855,45.07222,-123.26528
"SOUVIES ISLAND","Multnomah","OR",1852,1860,45.6220606,-122.7970446
"SPRING VALLEY","Polk","OR",1852,1855,45.0540072,-123.0984329
"STARR'S POINT","Benton","OR",1852,1874,44.2706784,-123.2956518
"STEILACOOM","Pierce","WA",1852,1971,47.1722,-122.5988
"SUBLIMITY","Marion","OR",1852,,44.8295663,-122.7945335
"SUTTER CREEK","Amador","CA",1852,,38.3929675,-120.8024357
"SWEET HOME","Lavaca","TX",1852,,29.3408247,-97.0791551
"TENNESSEE COLONY","Anderson","TX",1852,,31.8346064,-95.8408781
"THIRD CROSSING","Calaveras","CA",1852,1854,,
"TOOELE","Tooele","UT",1852,,40.5318887,-112.2988357
"UNION TOWN","Humboldt","CA",1852,1860,40.8665166,-124.0828396
"VALLEY","Guadalupe","TX",1852,1907,,
"WASHINGTON BUTTE","Linn","OR",1852,1859,44.5218426,-122.908349
"WASHINGTON SOUTH YUBA","Nevada","CA",1852,1854,,
"WASHOUGAL","Clark","WA",1852,,45.5781241,-122.3538151
"WHISKEYTOWN","Shasta","CA",1852,,40.6387601,-122.5597373
"WHITE ROCK","Hill","TX",1852,1868,,
"WOOD PORT","Victoria","TX",1852,1860,,
"WOODBOROUGH","Grayson","TX",1852,1866,,
"YANKEE JIM'S","Placer","CA",1852,1940,39.0293428,-120.8616029
"ALVARADO","Alameda","CA",1853,1959,37.5952005,-122.0768144
"ANGELS CAMP","Calaveras","CA",1853,,38.0696443,-120.5410346
"AVANT","Freestone","TX",1853,1885,,
"BEAN CREEK","Hunt","TX",1853,1855,32.992619,-96.1621974
"BEN FRANKLIN","Delta","TX",1853,,33.480509,-95.771279
"BLUFF SPRINGS","Travis","TX",1853,1902,30.157712,-97.7688933
"BONITA","Guadalupe","TX",1853,1866,,
"BOX ELDER","Weber","UT",1853,1859,41.5102129,-112.0155015
"BROCKVILLE","Clackamas","OR",1853,1855,45.3831746,-122.7345398
"BUCKNER","Sacramento","CA",1853,1857,,
"CALHOUN","Rusk","TX",1853,1855,,
"CAT SPRING","Austin","TX",1853,,29.8470726,-96.3264519
"CEDARVILLE","El Dorado","CA",1853,1863,38.5687956,-120.6485408
"COLBERT","Bryan","OK",1853,,33.8592283,-96.5064812
"COLITA","Polk","TX",1853,1909,30.8838001,-95.0099345
"CONCRETE","Dewitt","TX",1853,1907,,
"CRESCENT CITY","Del Norte","CA",1853,,41.7559481,-124.2017474
"CURTISVILLE","Tuolumne","CA",1853,1856,,
"DIAMOND SPRING","El Dorado","CA",1853,1950,38.6946259,-120.8149355
"DON PEDRO'S BAR","Tuolumne","CA",1853,1866,,
"DRAPER","Salt Lake","UT",1853,,40.3577286,-111.8621554
"ELKHORN","Douglas","OR",1853,1854,,
"EMERY'S CROSSING","Yuba","CA",1853,1858,,
"EUGENE CITY","Lane","OR",1853,1889,44.0540136,-123.0936983
"EUREKA","Humboldt","CA",1853,,40.8020712,-124.1636729
"FIDDLETOWN","Amador","CA",1853,,38.5037966,-120.7554891
"FORT ARBUCKLE","Garvin","OK",1853,1875,,
"FORT INGE","Uvalde","TX",1853,1868,29.1777403,-99.7645006
"HALIFAX","Polk","TX",1853,1858,,
"HARRISBURGH","Harris","TX",1853,1927,29.7182845,-95.2796581
"HELENA","Karnes","TX",1853,1951,28.9538637,-97.8233342
"HESTERVILLE","Dewitt","TX",1853,1857,,
"HIGHLAND","Collin","TX",1853,1873,33.3120578,-96.5688778
"HOPKINSVILLE","Gonzales","TX",1853,1876,,
"HOUSEVILLE","Harris","TX",1853,1858,,
"ILLINOISTOWN","Placer","CA",1853,1866,39.0882299,-120.9566092
"INDIAN DIGGINGS","El Dorado","CA",1853,1869,38.58074,-120.5768715
"IRISH CREEK","Dewitt","TX",1853,1854,,
"JAMESTOWN","Tuolumne","CA",1853,,37.9552028,-120.4221395
"JOHNSON'S RANCHE","Yuba","CA",1853,1866,39.0298944,-121.4302363
"LAGUNA SECA","Santa Clara","CA",1853,1855,37.2127224,-121.7555049
"LAT SHAW'S MILL","Linn","OR",1853,1855,44.2415133,-122.9998086
"LEHI CITY","Utah","UT",1853,1904,40.3916172,-111.8507662
"LEXINGTON","Lee","TX",1853,,30.415266,-97.009281
"LIBERTY HILL","Williamson","TX",1853,,30.6673244,-97.9147184
"LONG TOM","Lane","OR",1853,1904,44.0495672,-123.3895418
"LUK-FAH-TAH","McCurtain","OK",1853,1866,,
"MANSENETA","Jackson","OR",1853,1855,42.3873465,-122.976433
"MARLOW'S MILL","Anderson","TX",1853,1854,,
"MERRY OAKS","San Joaquin","CA",1853,1860,,
"MICCO","McIntosh","OK",1853,1886,,
"MILLERTON","Fresno","CA",1853,1874,37.0152273,-119.6593093
"MONTE","Los Angeles","CA",1853,1875,34.0686207,-118.0275667
"MOSCOW","Polk","TX",1853,,30.9138273,-94.8266465
"MOUNT CARMEL","Smith","TX",1853,1904,,
"MURVAL","Rusk","TX",1853,1866,,
"NACHES","Houston","TX",1853,1882,31.5440676,-95.2277198
"NEBRASKA CENTRE","Dodge","NE",1853,1856,,
"NEW ULM","Austin","TX",1853,,29.890163,-96.488705
"NEWTON","Newton","TX",1853,,30.846608,-93.759127
"NORTH SULPHUR","Fannin","TX",1853,1858,,
"OAT MEAL","Burnet","TX",1853,1876,30.6968529,-98.0944653
"ORO CITY","Placer","CA",1853,1858,,
"OSWEGO","Clackamas","OR",1853,1961,45.4206749,-122.6706498
"PEACH TREE VILLAGE","Tyler","TX",1853,1867,30.9449166,-94.6132598
"POST OAK","Wilson","TX",1853,1859,29.4157905,-98.0708402
"PRAIRIE COTTAGE","Colorado","TX",1853,1854,,
"PRAIRIE MOUNT","Lamar","TX",1853,1869,,
"PRESTON","Lane","OR",1853,1855,43.7901229,-123.070636
"PROSPERITY","Falls","TX",1853,1859,,
"PROVO CITY","Utah","UT",1853,1904,40.2338438,-111.6585337
"PUNTA DE LOS REYES","Marin","CA",1853,1855,38.0590915,-122.9077729
"QUINTANNA","Brazoria","TX",1853,1857,28.9333037,-95.3082711
"RED BLUFF","Tehama","CA",1853,,40.1784886,-122.2358302
"RED MOUNT","Sabine","TX",1853,1854,,
"ROUND PRAIRIE","Douglas","OR",1853,1918,43.0881721,-123.3695139
"ROUND TENT","Yuba","CA",1853,1860,,
"SAN BARNARD","Colorado","TX",1853,1860,,
"SAN LEANDRO","Alameda","CA",1853,1915,37.7181536,-122.1431661
"SAND FLY","Bastrop","TX",1853,1871,,
"SEVEN OAKS","Galveston","TX",1853,1859,,
"SHILOH","Hunt","TX",1853,1874,33.1323373,-95.9719127
"SHINGLE SPRING","El Dorado","CA",1853,1855,38.6604599,-120.936329
"SKULL CREEK","Colorado","TX",1853,1857,29.5316299,-96.4066343
"SNELLING'S RANCH","Merced","CA",1853,1870,37.5191028,-120.4374151
"SPANISH FLAT","El Dorado","CA",1853,1888,38.8232348,-120.8093789
"SPENCER'S BUTTE","Lane","OR",1853,1855,43.9776243,-123.1420323
"STEINBERGERS","San Mateo","CA",1853,1856,,
"STOKER","Davis","UT",1853,1876,40.8877229,-111.8791043
"SUMMIT","Utah","UT",1853,1854,,
"TABLE CREEK","Otoe","NE",1853,1855,40.676946,-95.8513905
"TARKINGTONS PRAIRIE","Liberty","TX",1853,1914,30.2624328,-94.9246501
"THURSTON","Linn","OR",1853,1856,44.0545703,-122.9164698
"TROUTMAN","Cherokee","TX",1853,1855,,
"WALLAMETTE","Clackamas","OR",1853,1857,45.290675,-122.7956511
"WALNUT CREEK","Barton","KS",1853,1857,38.3544565,-98.6823038
"WAPATOO","Washington","OR",1853,1865,45.4226147,-123.136218
"WASCOPUM","Wasco","OR",1853,1860,45.5945645,-121.1786823
"WATSONVILLE","Santa Cruz","CA",1853,,36.9105088,-121.7552279
"WEBBERVILLE","Travis","TX",1853,1903,30.231045,-97.5166653
"WIESS' BLUFF","Jasper","TX",1853,1908,30.2574317,-94.0960135
"WOOD PORT","Jackson","TX",1853,1854,,
"WOODVILLE","Tulare","CA",1853,1855,36.0949526,-119.1984419
"YOLO","Yolo","CA",1853,,38.5776832,-121.5307895
"YOUNGSVILLE","Box Elder","UT",1853,1855,,
"YREKA","Siskiyou","CA",1853,,41.7293075,-122.6372486
"ZOAR","Gonzales","TX",1853,1855,,
"SAN DIEGO","San Diego","CA",1849,,32.7143457,-117.1570138
"SAN JOSE","Santa Clara","CA",1849,,37.333333,-121.9
"GREEN RIVER","Sweetwater","WY",1853,1855,41.516622,-109.470913
