"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"FORT ZARAH","Barton","KS",1865,1871,38.4027778,-98.7305556
"GENESEO","Plumas","CA",1865,1868,40.0429486,-120.7538397
"HERMIT VALLEY","Calaveras","CA",1865,1867,38.5393535,-119.8885147
"JEROME","Anderson","KS",1865,1870,,
"JOHN DAY CITY","Grant","OR",1865,1871,44.4159883,-118.95301
"LA PLATA CITY","Churchill","NV",1865,1867,39.4496425,-118.3115238
"LARIMER MILLLS","Sarpy","NE",1865,1871,41.0666657,-95.9252889
"LINCOLN","Dodge","NE",1865,1868,41.4422213,-96.4761357
"LIVING SPRINGS","Arapahoe","CO",1865,1867,39.891372,-104.300511
"LOS PINOS","Valencia","NM",1865,1866,35.1158787,-106.3166915
"MARSHALL","Umatilla","OR",1865,1869,45.6654083,-118.8077645
"MARTINSBURGH","Butte","CA",1865,1870,39.3648884,-121.696639
"MIDWAY","Lincoln","NE",1865,1867,,
"MONTE VISTA","Alameda","CA",1865,1868,,
"PATTEES RANCH","Calaveras","CA",1865,1871,,
"PINE CREEK","Butte","CA",1865,1871,39.8615481,-121.984149
"POPENS","Nemaha","NE",1865,1866,40.3722228,-95.9586127
"PRAIRIE DU CHIEN","Neosho","KS",1865,1871,37.4931121,-95.4702575
"ROCK CREEK","Jefferson","NE",1865,1867,40.0377816,-97.0247529
"ROGER'S MILLS","Neosho","KS",1865,1870,,
"SAINT CLAIR STATION","Churchill","NV",1865,1869,39.4776947,-118.8465434
"SCOTLAND","Jefferson","KS",1865,1871,,
"SHERMAN","Johnson","KS",1865,1869,38.9536174,-94.7335709
"SMITH'S FERRY","Fresno","CA",1865,1866,36.6007839,-119.4595701
"SOUTH BOULDER","Gilpin","CO",1865,1869,,
"SPORTSMANS HALL","El Dorado","CA",1865,1867,,
"WARRINERVILLE","Boise","ID",1865,1867,,
"WEBSTER","Placer","CA",1865,1867,,
"WILSONS RANCH","Placer","CA",1865,1868,,
"WOLF RIVER","Doniphan","KS",1865,1866,39.8124979,-95.2185859
"WYOMING VALLEY","Clay","KS",1865,1867,,
"ALISAL","Monterey","CA",1866,1869,36.6818642,-121.6043951
"AMERICAN CITY","Storey","NV",1866,1868,39.2699121,-119.6612896
"AYRES RETREAT","Bell","TX",1866,1867,,
"BEARDEN","Lavaca","TX",1866,1866,,
"BELLE MONTE","Boulder","CO",1866,1866,40.0544303,-105.383605
"BRYSON","Johnson","NE",1866,1870,40.4586107,-96.3766803
"CAMP CREEK","Lancaster","NE",1866,1870,40.9499979,-96.4805636
"CARNER PLACE","Plumas","CA",1866,1867,,
"CHARLESTON","Doniphan","KS",1866,1867,39.859717,-95.0433055
"CHRYSOPOLIS","Inyo","CA",1866,1867,36.9604888,-118.196763
"CLAN ALPINE","Churchill","NV",1866,1868,39.5371427,-117.8365086
"CLEMENT","Jefferson","KS",1866,1866,39.0627783,-95.3327512
"CLEVELAND","Humboldt","CA",1866,1868,,
"COLEGROVE POINT","Sutter","CA",1866,1871,38.9087867,-121.7927445
"COPP'S STATION","Wabaunsee","KS",1866,1866,,
"CORDOVA","Gonzales","TX",1866,1867,,
"COXE'S CREEK","Crawford","KS",1866,1867,37.6419893,-94.6238481
"CRYSTAL LAKE","Placer","CA",1866,1868,,
"DAYTON","Lake","CO",1866,1868,39.0827698,-106.3819698
"DONNER LAKE","Nevada","CA",1866,1868,39.322743,-120.2651883
"DOYLE","Marion","KS",1866,1871,38.244462,-96.9280786
"ELBOW","Fresno","CA",1866,1868,,
"ELK GROVE","Carbon","WY",1866,1869,,
"ENRIQUITA","Pima","AZ",1866,1867,,
"ETNA","Pershing","NV",1866,1866,40.3710187,-118.3204234
"EUGENE","Shawnee","KS",1866,1870,39.0722221,-95.6669256
"EVAN'S RANCH","Lassen","CA",1866,1868,,
"EXCELSIOR","Pueblo","CO",1866,1871,38.2622242,-104.3519123
"FORT AUBREY","Hamilton","KS",1866,1866,37.9861111,-101.6708333
"FORT ELLSWORTH","Ellsworth","KS",1866,1866,38.7111197,-98.1572769
"FORT FLETCHER","Ellis","KS",1866,1867,38.8625117,-99.3462153
"FORT JOHN BUFORD","Albany","WY",1866,1866,,
"FORT JUNCTION","Gilpin","CO",1866,1867,,
"FORT MOORE","Weld","CO",1866,1868,,
"FORT MORGAN","Weld","CO",1866,1868,40.2502582,-103.799951
"FORT SEDGWICK","Weld","CO",1866,1869,40.9430477,-102.3804646
"FREDERICKTOWN","Coffey","KS",1866,1871,38.097803,-95.8836
"FULTON","Arapahoe","CO",1866,1867,39.72854,-104.87107
"GLADE CREEK","Hopkins","TX",1866,1868,32.8967891,-95.5255101
"GLEN HAMILTON","Nye","NV",1866,1866,38.974928,-117.5064874
"GOLD CREEK","Deer Lodge","MT",1866,1870,46.5865968,-112.928661
"GRANITE CREEK","Pershing","NV",1866,1867,,
"GRANT","Union","SD",1866,1869,,
"HARDEN CITY","Humboldt","NV",1866,1866,41.114621,-119.0023989
"HARVEYVILLE","Humboldt","NV",1866,1867,41.114621,-119.0023989
"HICKMAN","Fremont","CO",1866,1869,,
"HOT SPRINGS","Washoe","NV",1866,1867,40.8604554,-119.3329642
"IDA","Harris","TX",1866,1866,,
"IRON MOUND","Saline","KS",1866,1868,38.8083355,-97.5116988
"ISLAND CREEK","Wyandotte","KS",1866,1866,39.1838913,-94.863852
"IUKA","Labette","KS",1866,1869,,
"JEFFERSON BRIDGE","Jefferson","MT",1866,1870,45.7674264,-112.1758292
"JOHNSONS RANCH","Yuba","CA",1866,1866,39.0298944,-121.4302363
"JUANA LOPEZ","Santa Fe","NM",1866,1870,,
"KELLY'S STATION","Leavenworth","KS",1866,1867,39.1916687,-94.9355203
"LIMA","Pershing","NV",1866,1867,40.3376863,-118.2309758
"LINCOLN","Clark","WA",1866,1870,46.9909589,-120.5389583
"LITTLE KAMAS","Elmore","ID",1866,1868,,
"MEADOW CREEK","Idaho","ID",1866,1867,44.9001852,-115.3334425
"MEADOW LAKE","Nevada","CA",1866,1869,39.3935136,-120.5052081
"MILTON","Red River","TX",1866,1868,,
"MONTANA","Beaverhead","MT",1866,1871,45.2796455,-112.861976
"NASH'S FOUNDRY","Marion","TX",1866,1868,,
"OAK GROVE","Jefferson","NE",1866,1866,,
"ORO","Owyhee","ID",1866,1869,,
"OWENSVILLE","Mono","CA",1866,1870,,
"PALMER'S BRIDGE","Franklin","TX",1866,1868,,
"PERRYVILLE","Jefferson","KS",1866,1866,,
"PETERSVILLE","Cherokee","KS",1866,1869,,
"PIMA VILLAGE","Pinal","AZ",1866,1870,33.1203303,-111.8881936
"RIDGE","Linn","KS",1866,1868,38.2333583,-94.8538516
"ROCK SPRINGS","San Bernardino","CA",1866,1866,34.3973598,-117.1301976
"SALT MARSH","Republic","KS",1866,1871,,
"SMOKE CREEK","Washoe","NV",1866,1867,40.447403,-119.6668629
"SPRING CITY","Washoe","NV",1866,1866,40.8604554,-119.3329642
"SPRING VALLEY","Leavenworth","KS",1866,1870,,
"UNION","Canyon","ID",1866,1868,,
"WALNUT CREEK","Crawford","KS",1866,1871,,
"WEIMER","Wood","TX",1866,1871,,
"WEISER RANCH","Washington","ID",1866,1870,,
"WILLIAMSPORT","La Paz","AZ",1866,1867,,
"ATLANTA CITY","Elmore","ID",1867,1870,,
"BARRETTS HILL","Wilson","KS",1867,1870,,
"BIG CREEK STATION","Ellis","KS",1867,1867,38.8791783,-99.3267702
"CABINET LANDING","Missoula","MT",1867,1867,,
"CALDWELL'S STORE","Leon","TX",1867,1870,,
"CALETA","Polk","TX",1867,1868,30.8838001,-95.0099345
"CALLVILLE","Clark","NV",1867,1869,36.1133128,-114.688872
"CAMP HENDERSON","Johnson","TX",1867,1867,,
"CARNEROS","Napa","CA",1867,1868,38.2438049,-122.32053
"CECILS","Morrow","OR",1867,1870,45.6179092,-119.9589226
"CLEAR CREEK","Marion","KS",1867,1867,38.3616823,-97.0216892
"COTTAGE HOME","Grimes","TX",1867,1867,,
"DAVENPORT","Cowlitz","WA",1867,1868,,
"DELTA MILLS","Walla Walla","WA",1867,1871,,
"DICKENSON'S STATION","Galveston","TX",1867,1867,,
"EAST ARGENTINE","Clear Creek","CO",1867,1867,,
"EASTON","Weber","UT",1867,1868,41.1441105,-111.9232738
"FAIR OAKS","San Mateo","CA",1867,1871,37.4741667,-122.1955556
"FAREWELL BEND","Malheur","OR",1867,1867,,
"FLAT HEAD","Missoula","MT",1867,1868,47.1388162,-114.0176071
"FORT ROACH","Neosho","KS",1867,1869,,
"FRENCH RANCH","Nez Perce","ID",1867,1869,,
"GARFIELD","Gallatin","MT",1867,1868,45.766595,-111.523024
"GENEVA","Lander","NV",1867,1868,39.3971495,-117.0467548
"GLENDALE","Washoe","NV",1867,1868,39.520467,-119.7404658
"HAILESBURGH","Houston","TX",1867,1868,,
"HELL GATE","Missoula","MT",1867,1871,46.8832566,-114.0870563
"HOG CREEK","Bosque","TX",1867,1868,,
"HOG CREEK","McLennan","TX",1867,1867,31.5115548,-97.2508412
"HOT SPRINGS","San Luis Obispo","CA",1867,1870,35.6263591,-120.6921155
"HUNTER'S","Washoe","NV",1867,1870,39.5054659,-119.8946399
"ILLINOIS MILLS","Tulare","CA",1867,1868,,
"IRON CLAD","Limestone","TX",1867,1870,,
"KEARNEY STATION","Kearney","NE",1867,1868,40.6666808,-98.8336888
"LAKELAND","Gonzales","TX",1867,1867,,
"LIBERTY","Woodson","KS",1867,1869,37.7128172,-95.9413768
"LITTLE BLUE","Jefferson","NE",1867,1868,,
"LODI","Miami","KS",1867,1868,38.6194564,-94.6807903
"LOLA","Cherokee","KS",1867,1868,,
"MARTINSVILLE","Gem","ID",1867,1870,,
"MILK RANCH","Jefferson","MT",1867,1869,45.8707598,-112.0994387
"MILLERSBURGH","Washington","UT",1867,1868,,
"MITCHELL'S STATION","Umatilla","OR",1867,1869,45.813744,-118.424688
"MUD MEADOWS","Washoe","NV",1867,1867,41.3079525,-119.3049129
"NEWPORT","Solano","CA",1867,1868,38.0768635,-121.849958
"OLOQUA","Cowlitz","WA",1867,1868,46.3739977,-122.9398396
"OVERTON","Butler","KS",1867,1869,,
"OWYHEE FERRY","Malheur","OR",1867,1868,43.8229394,-117.0196027
"PAH RANAGAT","Lincoln","NV",1867,1867,37.5844037,-115.2252997
"PARADISE","Stanislaus","CA",1867,1870,37.6243751,-121.0554904
"PASS CREEK","Douglas","OR",1867,1869,43.6973426,-123.2859211
"PETROLIOPOLIS","Los Angeles","CA",1867,1871,,
"PUEBLO","Humboldt","NV",1867,1867,,
"SABRA","Saline","KS",1867,1870,,
"SAN ANTONIO","Taos","NM",1867,1868,36.5344701,-105.5838984
"SAVIERSVILLE","Wyandotte","KS",1867,1868,,
"SHELL CREEK","Platte","NE",1867,1869,41.5111218,-97.3392069
"SHEPHARDSVILLE","Ada","ID",1867,1869,,
"SHERIDAN","Greenwood","KS",1867,1869,,
"SHILOH","Houston","TX",1867,1869,,
"SKELTON DEPOT","Choctaw","OK",1867,1868,,
"STARR'S MILL","Smith","TX",1867,1869,,
"SUMMIT SPRINGS","Washoe","NV",1867,1867,40.9057325,-119.6368628
"VALLEY CITY","Neosho","KS",1867,1871,37.4422769,-95.1158051
"VEDDER","Wyandotte","KS",1867,1867,,
"WHITE HORSE","Harney","OR",1867,1867,42.3482221,-118.227939
"WOODLAND","Robertson","TX",1867,1871,,
"ANDERSONVILLE","Pueblo","CO",1868,1869,,
"BAYLAND","Harris","TX",1868,1869,,
"BEAR RIVER","Box Elder","UT",1868,1869,41.7243725,-112.1602302
"BELLEVIEW","Cherokee","OK",1868,1869,,
"BENTON","Carbon","WY",1868,1868,,
"BERGEN","Yankton","SD",1868,1869,,
"BIG COTTONWOOD","Salt Lake","UT",1868,1870,40.5838404,-111.5854758
"BIG HILL","Labette","KS",1868,1871,,
"BIG SPRINGS","Lincoln","NE",1868,1868,,
"BOON","Clackamas","OR",1868,1869,45.2998418,-122.7678727
"BUCKEYE RANCH","Plumas","CA",1868,1870,,
"BUTLER","Johnson","NE",1868,1871,,
"CABIN CREEK","Mayes","OK",1868,1869,36.4459208,-95.1413542
"CAMP MELVIN","Crockett","TX",1868,1870,,
"CEDARFIELD","Grayson","TX",1868,1868,,
"COLUMBIA","Miami","KS",1868,1870,38.6597333,-94.8502396
"COYOTE","Ellis","KS",1868,1868,,
"CROCKETT'S BLUFF","Van Zandt","TX",1868,1869,,
"CURTIS","Cherokee","OK",1868,1869,,
"DALE CITY","Albany","WY",1868,1868,,
"DOWNIEVILLE","Meagher","MT",1868,1869,46.7249378,-111.8480433
"DRY CREEK","Gage","NE",1868,1869,,
"ELK RIVER","Elk","KS",1868,1869,,
"ELKHORN","Lincoln","KS",1868,1871,39.146707,-98.013107
"ELM CREEK","Cloud","KS",1868,1869,39.5694437,-97.4419792
"ELMONT","Cuming","NE",1868,1870,,
"EMANUEL","Bon Homme","SD",1868,1871,42.8399993,-97.9906261
"ENTERPRISE","Morgan","UT",1868,1871,41.0996658,-111.7363245
"EQUALITY","Saline","NE",1868,1870,40.3938916,-97.1975396
"EVANSTON","Summit","UT",1868,1869,,
"FIVE CREEKS","Clay","KS",1868,1869,,
"FLY CREEK","Cherokee","KS",1868,1870,36.993959,-95.0341253
"FORT OWEN","Ravalli","MT",1868,1868,46.5196448,-114.0967702
"GILMER","Uinta","WY",1868,1871,,
"GLEN MARY","Mono","CA",1868,1869,,
"HAMILTON","Crawford","KS",1868,1871,,
"HUNTERS","Grays Harbor","WA",1868,1869,,
"JACKSON","Hill","TX",1868,1868,,
"KEARNEY STATION","Buffalo","NE",1868,1869,,
"LA GRANGE","Morris","KS",1868,1871,,
"LABETTE CITY","Labette","KS",1868,1870,,
"LAKEVIEW","Cuming","NE",1868,1871,41.9886139,-96.91615
"LAVAN","Juab","UT",1868,1868,39.5585686,-111.8618734
"LEARVILLE","Nye","NV",1868,1869,38.9454854,-116.8503589
"LITTLE BRAZOS","Robertson","TX",1868,1870,,
"LOCUST GROVE","Nemaha","NE",1868,1869,40.3925018,-95.7158256
"LOGAN SPRINGS","Lincoln","NV",1868,1871,37.6096792,-115.3928043
"MATTESON","Humboldt","NV",1868,1868,,
"MOUNT NEBO","Miami","KS",1868,1871,38.4528809,-94.9191946
"MULBERRY","Clay","KS",1868,1869,39.5669429,-97.2953088
"NEOLA","Labette","KS",1868,1870,37.2306195,-95.1835788
"PARIS","Gage","NE",1868,1869,,
"PECOS STATION","Crockett","TX",1868,1868,,
"PHIL SHERIDAN","Wallace","KS",1868,1871,,
"PIONEER CITY","Lincoln","OR",1868,1868,44.6401183,-123.8637238
"PLEASANT RUN","Stanton","NE",1868,1871,41.9505618,-97.2247669
"PLUM STATION","Jackson","KS",1868,1868,,
"POND CREEK","Wallace","KS",1868,1870,38.8966762,-101.6104457
"RAVENA CITY","Los Angeles","CA",1868,1871,,
"REBECCA","Lancaster","NE",1868,1871,,
"RED HILL","Cherokee","OK",1868,1869,,
"RICEVILLE","Saline","NE",1868,1869,,
"SALT CREEK","Cloud","KS",1868,1869,39.61945,-97.8736545
"SAN GORGONIO","Riverside","CA",1868,1870,33.9294606,-116.977248
"SAN JOAQUIN VALLEY","San Joaquin","CA",1868,1870,,
"SCALESVILLE","Choctaw","OK",1868,1870,,
"SCOTTVILLE","Humboldt","NV",1868,1869,,
"SHILOH ACADEMY","Lamar","TX",1868,1871,,
"STONES PRECINCT","Beaverhead","MT",1868,1869,45.3249226,-112.5314032
"STURGIS","Beaverhead","MT",1868,1869,45.1313103,-112.7405791
"SUSCOL","Napa","CA",1868,1869,38.243805,-122.284973
"SUTTON'S STATION","Robertson","TX",1868,1871,,
"UPPER MORA","Mora","NM",1868,1868,,
"VALTA","Solano","CA",1868,1870,,
"VIRGINIA","Colfax","NM",1868,1869,36.5828099,-105.2372282
"WELLBORN'S STATION","Brazos","TX",1868,1870,,
"WHEELER'S STORE","Travis","TX",1868,1869,,
"WHITNEY","Boulder","CO",1868,1871,,
"ADELANTE","Napa","CA",1869,1871,38.1874176,-122.2508042
"ALEXANDRIA","Merced","CA",1869,1871,,
"AUGUR","Douglas","NE",1869,1869,,
"BEAVER HEAD ROCK","Madison","MT",1869,1871,45.3796457,-112.4558421
"BOUDINOT","Cherokee","OK",1869,1869,,
"BRIDGER STATION","Uinta","WY",1869,1871,,
"CALHOUN'S FERRY","Houston","TX",1869,1869,30.9310212,-95.6171668
"CANYON","Canyon","ID",1869,1870,43.7065501,-116.6681933
"CARRIAGE POINT","Bryan","OK",1869,1871,,
"CHELLIS","Woodson","KS",1869,1871,37.8811472,-95.7333175
"CHEROKEE MOUND","Cherokee","KS",1869,1870,,
"CHEYENNE WELLS","Douglas","CO",1869,1870,,
"CLARKE","Wilson","KS",1869,1871,37.5739391,-95.7794262
"COTTONWOOD","Elko","NV",1869,1870,40.6332567,-115.867568
"EARLE","Butler","NE",1869,1870,,
"ELLSWORTH","Butler","NE",1869,1870,,
"FAYETTVILLE","Clay","KS",1869,1871,,
"FORT REYNOLDS","Pueblo","CO",1869,1870,38.230558,-104.3033005
"GEORGETOWN","Lewis & Clark","MT",1869,1871,,
"GRAVELLY FORD","Eureka","NV",1869,1870,40.5815822,-116.3948047
"HIGHLAND","Richardson","NE",1869,1870,,
"HYCO","McPherson","KS",1869,1871,,
"LEWISTON","Cherokee","KS",1869,1871,,
"LINDALE","Osage","KS",1869,1871,38.7250064,-95.6585942
"LIVE OAK","San Joaquin","CA",1869,1871,38.0846426,-121.2527245
"LUCCA","Lander","NV",1869,1869,,
"MADURA","Clay","KS",1869,1871,39.184163,-97.011958
"MCLEAN","Ottawa","OK",1869,1869,,
"MELITA","Alameda","CA",1869,1871,,
"MENDOTA","Labette","KS",1869,1870,37.3403384,-95.2610838
"MONTGOMERY","Montgomery","KS",1869,1871,,
"MOORHEAD","Freestone","TX",1869,1871,,
"NOTTINGHAM","Alameda","CA",1869,1870,37.6818745,-121.7680088
"ONION CREEK","Osage","KS",1869,1870,38.6338981,-95.8258207
"PLATTEVIEW","Washington","NE",1869,1869,,
"PLUM CREEK","Jefferson","KS",1869,1871,39.0952783,-95.2566385
"POLLINGER","Madison","MT",1869,1871,45.5202036,-112.3119437
"POWELL GROVE","Bowie","TX",1869,1870,,
"REAL DE DELORES","Santa Fe","NM",1869,1870,35.3425397,-106.1197448
"RED ROCK","Lincoln","KS",1869,1871,,
"ROSS","Miami","KS",1869,1869,,
"RYAN","Beaverhead","MT",1869,1870,45.1313103,-112.7405791
"SHERMANTOWN","White Pine","NV",1869,1871,39.2027105,-115.5044804
"SODA SPRINGS","Linn","OR",1869,1870,44.4704012,-122.8706437
"STAFFORDSVILLE","Fort Bend","TX",1869,1869,,
"SWAN RIVER","Osage","KS",1869,1869,,
"TABEGAUCHE","Huerfano","CO",1869,1869,,
"TAYLOR'S FERRY","Washington","OR",1869,1869,45.3970629,-122.7878749
"TURKEY CREEK","Yavapai","AZ",1869,1869,34.2389194,-112.2162727
"VIRGINIA","Douglas","CO",1869,1871,,
"WELD","Weld","CO",1869,1870,,
"WEST POINT","Clark","NV",1869,1870,36.6633047,-114.6499915
"WESTRALIA","Montgomery","KS",1869,1870,,
"WHITE HALL","Cass","TX",1869,1871,,
"AKRON","Douglas","KS",1870,1870,,
"ATOY","Cherokee","TX",1870,1871,31.7740638,-95.0132733
"BIG LABETTE","Neosho","KS",1870,1871,,
"BRANSOM","San Diego","CA",1870,1870,33.0780997,-116.6172418
"BRICKVILLE","Merced","CA",1870,1871,,
"BUNCOMB","Brown","KS",1870,1871,,
"BUNKER HILL","Lyon","KS",1870,1870,,
"CEDAR JUNCTION","Mineral","MT",1870,1871,47.1277027,-115.012078
"CENTRAL CITY","Grant","NM",1870,1871,,
"CHERRYVILLE","Montgomery","KS",1870,1871,37.270344,-95.5524788
"COAL CENTRE","Linn","KS",1870,1870,38.0636439,-94.6955145
"CONWAY'S LANDING","Mendocino","CA",1870,1871,,
"COSMOSA","Sedgwick","KS",1870,1871,37.8000123,-97.3183762
"COTTAGE HOME","Cuming","NE",1870,1871,,
"CRESWELL","Labette","KS",1870,1871,,
"CROSS","Lyon","KS",1870,1871,,
"DAYTONVILLE","Labette","KS",1870,1871,,
"DELMONT","Anderson","KS",1870,1870,,
"DONALD","Washington","KS",1870,1870,,
"ELLIS","Ellis","KS",1870,1870,38.9288862,-99.5594474
"EXONVILLE","Wabaunsee","KS",1870,1871,,
"GEORGETOWN","Jefferson","NE",1870,1871,,
"GIRDS CREEK","Ravalli","MT",1870,1871,46.2657549,-114.1356497
"GUAHONGA","San Diego","CA",1870,1871,,
"HARRISBURGH","Lyon","KS",1870,1871,,
"IRON CREEK","Waller","TX",1870,1871,29.7888426,-96.0405133
"JOHNSON'S INSTITUTE","Hays","TX",1870,1871,,
"LAKE STATION","Greenwood","CO",1870,1871,,
"LICK","Fannin","TX",1870,1871,,
"LITTLE WIND RIVER","Fremont","WY",1870,1870,43.0102349,-108.8817904
"LOS ALISOS","Santa Barbara","CA",1870,1871,34.667763,-120.11487
"LOUISVILLE","Mineral","MT",1870,1871,47.0665892,-115.0426339
"MARTINSBURGH","Johnson","KS",1870,1871,38.7647302,-95.0080224
"MERCER'S GAP","Brown","TX",1870,1871,,
"MOUNT CLIFTON","Washington","KS",1870,1871,,
"MOUNTAIN HOME","Bell","TX",1870,1871,,
"NAPIAS","Eureka","NV",1870,1870,39.512151,-115.961724
"NEWPORT","Neosho","KS",1870,1871,,
"ORCUTTVILLE","Neosho","KS",1870,1871,,
"ORISTEMBRA","Stanislaus","CA",1870,1870,,
"OSAGE CENTRE","Osage","KS",1870,1870,38.6100099,-95.684429
"PARSON'S SEMINARY","Travis","TX",1870,1871,,
"PATTY'S MILL","Lyon","KS",1870,1871,,
"PIEDRA BLANCA","San Luis Obispo","CA",1870,1871,35.6944134,-121.1885316
"PROSPECT HILL","Washington","KS",1870,1871,,
"RALSTON","Hidalgo","NM",1870,1871,32.3259161,-108.7383876
"RASPBERRY","Pershing","NV",1870,1870,40.7907376,-118.0209719
"ROCK CREEK","Lyon","KS",1870,1871,,
"ROSE HILL","Neosho","KS",1870,1871,37.4736673,-95.358589
"RUMBURG","Siskiyou","CA",1870,1871,,
"SAINT BENEDICT","Doniphan","KS",1870,1870,,
"SAND FORD","Sedgwick","KS",1870,1871,37.5455735,-97.2689331
"SANFORDVILLE","Cherokee","KS",1870,1871,,
"SIDNEY","Coffey","KS",1870,1871,,
"SPRINGFIELD","Linn","KS",1870,1871,,
"STAR","Lavaca","TX",1870,1871,,
"STRAWNSBURGH","Coffey","KS",1870,1870,,
"THOMPSON'S RIVER","Missoula","MT",1870,1871,47.5763249,-115.2468156
"TIMBER CREEK","Riley","KS",1870,1871,39.3097187,-96.9497353
"TODD'S","Shelby","TX",1870,1871,,
"TRUST","Osage","KS",1870,1870,,
"WAH WAH","Butler","KS",1870,1871,,
"WAH WAH SUK","Shawnee","KS",1870,1871,,
"WARRENSBURG","Iron","UT",1870,1871,,
"WESTERN","Saline","NE",1870,1871,40.3936138,-97.1980952
"ADVANCE","Washington","NE",1871,1871,,
"ALBANY","Saline","NE",1871,1871,,
"ATKINSVILLE","Montgomery","KS",1871,1871,,
"ATTICA","Ellsworth","KS",1871,1871,38.8250106,-98.4753437
"BATTLE MOUND","Tulare","CA",1871,1871,,
"BILL'S CREEK","Chase","KS",1871,1871,38.151684,-96.7961316
"BLACK WARRIOR","Saline","KS",1871,1871,,
"BLUE LAKE","Lake","CA",1871,1871,39.1590579,-122.9894431
"BOULDER","Jefferson","MT",1871,1871,46.2790956,-112.2911223
"BRANCHPORT","Jewell","KS",1871,1871,,
"BRUNO","Montgomery","KS",1871,1871,,
"CARR'S","Hill","TX",1871,1871,,
"CENTRAL GROVE","Shawnee","KS",1871,1871,,
"CENTRE GROVE","Shawnee","KS",1871,1871,,
"CONEBURGH","Marion","KS",1871,1871,38.1694596,-97.1066965
"DANIEL'S SPRINGS","Cherokee","OK",1871,1871,,
"DEANVILLE","Nemaha","KS",1871,1871,,
"DONNEGANNA","Riley","KS",1871,1871,,
"EMMAVILLE","Salt Lake","UT",1871,1871,,
"EPPERSON","Marion","TX",1871,1871,,
"ESOM HILL","Trinity","TX",1871,1871,,
"GAFFNEY'S STATION","Madison","MT",1871,1871,45.5202036,-112.3119437
"HENNING","Bourbon","KS",1871,1871,,
"HOLDEN","San Joaquin","CA",1871,1871,37.9790906,-121.1063313
"HUERFANO CANYON","Huerfano","CO",1871,1871,,
"IRWIN","Neosho","KS",1871,1871,,
"JAY HAWK","Chautauqua","KS",1871,1871,,
"LONE ELM","Chautauqua","KS",1871,1871,,
"NELDON","Seward","NE",1871,1871,,
"NEOSHO","Allen","KS",1871,1871,,
"NEPTAWAH","Sumner","KS",1871,1871,37.2741908,-97.1689296
"NEWTON","Burt","NE",1871,1871,,
"PLEASANT VALLEY","Cowley","KS",1871,1871,37.1125287,-96.9689248
"PRESCOTT","Saline","KS",1871,1871,38.7055591,-97.4280856
"QUICKSAND","Johnson","TX",1871,1871,,
"REEDS STATION","Yuba","CA",1871,1871,,
"SPRING BRANCH","Butler","KS",1871,1871,37.8105725,-97.0128136
"STONEWALL","Freestone","TX",1871,1871,,
"VIRGINIA RANCH","Siskiyou","CA",1871,1871,,
"WOODARD","Fillmore","NE",1871,1871,40.6444514,-97.4489381
"WULSTENVILLE","Fremont","CO",1871,1871,,
